timestamp,powerWatts,contexts,instructions,cpu-cycles,cpu-migrations,branches,branch-misses,L1-icache-loads,L1-icache-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,FP_COMP_OPS_EXE_X87,FP_COMP_OPS_EXE_SSE2_INTEGER,FP_COMP_OPS_EXE_SSE_SINGLE_PRECISION,FP_COMP_OPS_EXE_SSE_FP_SCALAR,FP_COMP_OPS_EXE_SSE_FP_PACKED,FP_COMP_OPS_EXE_SSE_FP,FP_COMP_OPS_EXE_SSE_DOUBLE_PRECISION,FP_COMP_OPS_EXE_MMX,SSEX_UOPS_RETIRED_VECTOR_INTEGER,SSEX_UOPS_RETIRED_PACKED_DOUBLE,UOPS_RETIRED_ALL,Core_0,Core_1,Core_2,Core_3,Core_4,Core_5,Core_6,Core_7,Core_8,Core_9,Core_10,Core_11,Core_12,Core_13,Core_14,Core_15,Core_16,Core_17,Core_18,Core_19,Core_20,Core_21,Core_22,Core_23,Core_1CPU,Core_2CPU,numSockets,bytes_read,bytes_written,disk_free,disk_total,part_max_used,read_time,write_time,reads,writes,mem_buffers,mem_cached,mem_free,mem_shared,page_in,page_out,swap_free,swap_in,swap_out,bytes_in,bytes_out,drops_in,drops_out,errs_in,errs_out,pkts_in,pkts_out,cpu_idle,cpu_intr,cpu_nice,cpu_sintr,cpu_system,cpu_user,cpu_wio,interrupts
1422879482,148,232.5,11371293,18208075,30,52014668.25,868416.75,81872132,3029463,17241577,306613,30910446.75,251291,2077834,741194.25,561057.75,388210,29268,77255,3,22,3,11.75,88,0,263243.75,0,196463377.75,1.65,0,0,0,0,0,0.5,0,0,0,0,0,0,2,0,0,0,0,0,1,1.3,0,0,0,5,0,2,0,26493.5,1345.333,1742.079,32.04,0,16.8,0,3.5,398004,23467360,96040,0,0,13,97656176,0,0,1924.345,17020.12,0,0,0,0,13.685,111.97,99.835,0,0,0,0.065,0.025,0.07,1032.5
1422879484,148,186,13757419,19237466,29.75,53646682.75,850847,85694545.25,4820275.75,21514704.75,697554.25,31820241,229772.75,2125018,698874,428686,254593,28372,77573,3,197,3,6380,6831.75,0,236754.75,0,223210450.25,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,26526.5,1345.333,1742.079,32.04,0,10.8,0,3.5,398004,23467362,93580,0,0,13,97656176,0,0,1083.835,16501.845,0,0,0,0,9.465,109.4,99.855,0,0,0,0.045,0.04,0.055,1002
1422879486,148,416.5,64713703.75,91906399,81.75,78586706.75,1767919.75,203711007.25,11745833.25,62232858.75,1298108.75,27978347,245643.25,3819675,1044547.25,654173,326811.25,36739,103418,0.75,215.25,0,6493,6938,0,157482.25,0,346833032,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,8198.5,1345.333,1742.079,32.04,0,9,0,2,398004,23467432,95878,0,0,4,97656176,0,0,11934.62,79991.1,0,0,0,0,85.335,209.37,99.76,0,0,0,0.115,0.095,0.03,1227
1422879488,148,439.5,62964007.25,94033464,81.25,73326063,1704394,194260417,9857327.75,62498630.25,1246558,27967629.75,249491.25,3802821,1013037,580785,331848.75,38611.75,107825,0,64,0,443.75,244,0,166946.25,0,318844135,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,34171.5,1345.333,1742.079,32.04,0,9.8,0,4,398004,23467500,97870,0,0,16.5,97656176,0,0,13531.685,209322.16,0,0,0,0,106.43,272.72,99.745,0,0,0,0.12,0.08,0.055,1336.5
1422879490,148,141.5,5384280.75,14235211.25,2,3950064.75,89027,13675008.25,832893.25,20292589.75,386028,3114305,24478,276061,100266.25,14206,10097.75,7311.75,16990.75,2.25,42.25,0,389.25,192.75,0,42102,0,27031874.75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,54549.5,1345.333,1742.079,32.04,0,13.6,0,5.5,398006,23467498,98528,0,0,26.5,97656176,0,0,2869.05,284318,0,0,0,0,41.265,222.555,99.83,0,0,0,0.03,0.01,0.125,1012
1422879492,148,139.5,5945440.75,12668357,2.25,5697151.25,109058,18987909,917469,15313853,104100.75,2363601.25,40629.75,326102,132130,33779,23327.25,6106.25,14124.75,2.75,236,0,58,55,0,14980.25,0,35962449,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28543.5,1345.333,1742.079,32.04,0,10.8,0,3.5,398008,23467498,99028,0,0,14,97656176,0,0,3732.205,262894.965,0,0,0,0,44.05,211.05,99.895,0,0,0,0.01,0.01,0.08,945
1422879494,148,142.5,6177716,10123566.75,2,5410250.75,73881.25,10171961,374533.75,3962116.75,217396,1042111,19999.25,233060,110464,35454.75,23558,14033.25,20066,0,2650.75,0,6280,6030,0,21439.75,0,305677282,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,24466,1345.333,1742.079,32.04,0,12.8,0,3.5,398008,23467502,99324,0,0,12,97656176,0,0,3635.64,265843.715,0,0,0,0,43.8,213.04,99.92,0,0,0,0.01,0,0.07,950
1422879496,148,134,5645491,8455613.75,3,2531214,34801.25,4521784.25,132959.25,23414578,721476.25,5818841.25,0,320052,119298.25,30488,18329.75,97486.25,60153,0,11344.75,0,7410,6359.25,0,21789,0,317694587.75,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28491.5,1345.333,1742.079,32.04,0,16.3,0,4.5,398008,23467504,99534,0,0,14,97656176,0,0,2341.31,299374.47,0,0,0,0,39.68,220.535,99.87,0,0,0,0.045,0,0.085,924
1422879498,148,91,2894053.75,7577418.25,3,1251341.75,23550.75,2709792,130010.125,17056173.625,657837.125,5106160.375,0,721620,312891.625,125721.25,66451.875,1132656,711490.75,0,12947,0,1161.875,696.375,0,3441.125,0,56006108.375,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10183.5,1345.333,1742.079,32.04,0,12.75,0,2.5,398008,23467504,99878,0,0,5,97656176,0,0,2217.17,247205.2125,0,0,0,0,37.58,203.9625,99.805,0,0,0,0.0475,0.0675,0.08,907
1422879500,148,91,2894053.75,7577418.25,3,1251341.75,23550.75,2709792,130010.125,17056173.625,657837.125,5106160.375,0,721620,312891.625,125721.25,66451.875,1132656,711490.75,0,12947,0,1161.875,696.375,0,3441.125,0,56006108.375,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10183.5,1345.333,1742.079,32.04,0,12.75,0,2.5,398008,23467504,99878,0,0,5,97656176,0,0,2217.17,247205.2125,0,0,0,0,37.58,203.9625,99.805,0,0,0,0.0475,0.0675,0.08,907
1422879502,148,120,2606048,7212362,5,2366533,41341,4358822,185897,4710934,268579,12258322,3773,398219,173575,53440,48525,183231,101161,0,26893,0,32182,19263,0,79972,0,17436393,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0.3,0,0,0,0,0,0,0,0,2,0,1,0,57230,1345.333,1742.079,32.04,0,8.8,0,5,398008,23467504,99448,0,0,28,97656176,0,0,5613.77,302990.03,0,0,0,0,52.4,229.54,99.89,0,0,0,0.02,0.02,0.07,947
1422879504,149,316,21071907,65605542,57,12470637,287346,29984336,1715789,36590427,1992746,40948143,208347,12724674,3781022,981571,580269,714991,1341229,129,6600,0,391,2804,0,440719,0,166383912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110316,1345.333,1742.079,32.04,0,51.05,0,21,398012,23467500,95324,0,0,54,97656176,0,0,3715.71,231032.42,0,0,0,0,42.89,202.49,99.88,0,0,0,0.05,0.04,0.03,1195
1422879506,148,86,3698726,6853077,3,1370659,27237,5041524,273540,46823251,1558223,12419495,0,1635750,1091399,95344,36661,208409,187232,68,3457,0,3984,4095,0,47145,0,10061881,7.7,0,1,0,0,0,0,0,0,0,0,0,0,6.7,0.3,0,0,0,0,7.6,0,0,0,0,3,1,2,0,8180,1345.333,1742.079,32.04,0,14,0,2,398012,23467500,94820,0,0,4,97656176,0,0,2461.31,301132.31,0,0,0,0,38.94,219.67,99.88,0,0,0,0.03,0.03,0.06,892
1422879508,148,828,81286742,105592406,178,13387470,416796,31278430,1467315,142504284,12092725,97812078,54896,4449153,1160316,773673,614533,982746,3400056,0,2306,0,8047,8423,0,364223,0,178647638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44876,1345.333,1742.079,32.04,0,11.2,0,5,398012,23467504,97756,0,0,22,97656176,0,0,36478.09,346683.28,0,0,0,0,191.24,385.46,99.61,0,0,0,0.15,0.19,0.06,1434
1422879510,148,101,6983218,9365493,3,1389025,26573,2877324,120516,9258802,386902,4341493,39535,444206,358109,146405,78654,624181,376978,0,175,0,574,4476,0,14558,0,65599813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,1345.333,1742.079,32.04,0,14,0,2,398012,23467500,98632,0,0,4,97656176,0,0,3475,231462,0,0,0,0,41,201,99.78,0,0,0,0.04,0.09,0.09,954
1422879512,148,88,4495837,10478119,2,21053432,275312,32988197,2388449,6524487,68073,3407020,62156,525722,440866,536609,41413,4818,8383,1,377,0,1389,576,0,0,0,28293337,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8176,1345.333,1742.079,32.04,0,30,0,2,398012,23467504,99008,0,0,4,97656176,0,0,1973.05,300553.91,0,0,0,0,33.43,215.07,99.82,0,0,0,0,0,0.18,901
1422879514,148,129,6667194,11638417,4,38776748,2284425,180254694,10322732,16839719,270307,15283744,44793,669995,270995,125896,96307,7717,14113,0,465,0,815,782,0,63016,0,57766635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61317,1345.333,1742.079,32.04,0,15,0,8,398016,23467504,98808,0,0,30,97656176,0,0,5942.12,232791.41,0,0,0,0,57.88,214.07,99.76,0,0,0,0.04,0,0.2,988
1422879516,148,86,11135497,15476800,5,24502813,552225,32774073,3327166,118959396,1802921,5720210,95664,413892,162471,54631,51581,4294,7981,0,395,0,1362,11931,0,0,0,195788036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8176,1345.333,1742.079,32.04,0,12,0,2,398016,23467508,98488,0,0,4,97656176,0,0,2178.64,300788.44,0,0,0,0,36.93,218.56,99.9,0,0,0,0.02,0.02,0.06,923
1422879518,148,95,11749079,17308951,5,25659959,680869,69117891,3265254,74166601,3669263,50035547,9165,564371,75778,11833,13961,5401,16561,0,429,0,0,574,0,0,0,160104126,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8176,1345.333,1742.079,32.04,0,4,0,2,398016,23467504,98536,0,0,4,97656176,0,0,2531.94,301340.31,0,0,0,0,42.91,225.05,100,0,0,0,0,0,0,911
1422879520,148,92,3492539,10129119,2,9667971,287032,83620995,4856339,40661618,2927587,68365753,878,523588,147814,59816,77451,3476,13627,0,378,0,1621,3475,0,0,0,25114272,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,40878,1345.333,1742.079,32.04,0,8,0,5,398016,23467508,98836,0,0,20,97656176,0,0,2060.88,229912.17,0,0,0,0,34.93,195.61,99.91,0,0,0,0.02,0.04,0.04,920
1422879522,148,115,11996563,14580630,5,85055014,1149869,50817377,2230111,6253906,206541,1861894,5212,992920,247026,61660,122716,6511,13618,0,412,0,1156,1299,0,121018,0,301312583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,1345.333,1742.079,32.04,0,12,0,2,398016,23467508,98768,0,0,4,97656176,0,0,5256.12,309787.75,0,0,0,0,52.55,234.69,99.86,0,0,0,0.06,0.03,0.06,1012
1422879524,148,295,96036530,114741604,61,180786362,7166090,418615739,17779653,96536963,342738,12068513,8963,576377,360570,397155,374060,139482,229939,0,64,0,2052,1772,0,433020,0,687217555,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16351,1345.333,1742.079,32.04,0,8,0,3,398016,23467504,94880,0,0,8,97656176,0,0,2393.21,230200.59,0,0,0,0,37.92,198.1,99.89,0,0,0,0.06,0.04,0.01,1038
1422879526,148,124,2467027,6156579,3,2842326,169065,14696578,778221,27748946,1082588,13205648,1671,68484,220916,97739,82838,7644,20914,1,153,0,1457,7551,0,36405,0,49745319,0,0.9,0,0,0,0,0,1.3,0,0,0,0,1,3.8,0.3,0,0,0,0,7.8,0.3,0,0,0,3,2,2,0,44966,1345.333,1742.079,32.04,0,8,0,5,398016,23467504,94080,0,0,22,97656176,0,0,7501,304705.59,0,0,0,0,59.88,235.03,99.85,0,0,0,0.07,0,0.07,1069
1422879528,148,641,73405167,101296900,146,191411108,5113281,269970262,10162109,94218390,8353840,57977900,201649,3446443,1323247,671427,628490,76678,196950,7,556,0,860,934,0,286456,0,368929955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12215,1345.333,1742.079,32.04,0,13.33,0,3,398016,23467508,97400,0,0,6,97656176,0,0,20287.28,324509.94,0,0,0,0,146.12,342.45,99.64,0,0,0.02,0.09,0.21,0.04,1395
1422879530,148,101,11719792,17615707,5,27946619,401425,47708130,1068152,10821169,53418,2927617,56877,216010,109078,79858,92740,7440,12716,0,2413,0,22719,296,0,4451,0,508705150,2.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8208,1345.333,1742.079,32.04,0,12,0,2,398016,23467508,98700,0,0,4,97656176,0,0,3481.96,231892.78,0,0,0,0,41.08,200.9,99.92,0,0,0,0.03,0.03,0.03,954
1422879532,148,93,8302857,9956623,3,10397513,153770,20911060,790895,8457218,422141,2219308,1983,374948,254525,101002,33095,4654,17252,0,382,0,108,0,0,0,0,48723845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56137,1345.333,1742.079,32.04,0,8.8,0,5,398016,23467508,98596,0,0,27,97656176,0,0,1935.39,294816.47,0,0,0,0,32.79,210.96,99.87,0,0,0,0.04,0.02,0.06,883
1422879534,148,106,9491522,14585864,6,33952107,529351,68228012,3704251,10642055,65314,2725492,108550,352896,221732,138604,56408,5489,8476,0,2320,0,49335,9665,0,36,0,176447433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25001,1345.333,1742.079,32.04,0,15.2,0,5,398020,23467508,98568,0,0,12,97656176,0,0,3909.46,235729.41,0,0,0,0,45.78,208.55,99.81,0,0,0,0,0.03,0.16,962
1422879536,148,100,11305468,16023666,5,20093046,591489,54844737,1881312,16949968,803664,8504721,0,997822,371432,139304,36662,3923,14673,0,573,0,506,76,0,7,0,102359042,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8176,1345.333,1742.079,32.04,0,6,0,2,398020,23467508,98496,0,0,4,97656176,0,0,3703.59,301930.16,0,0,0,0,44.91,224.55,99.89,0,0,0,0.08,0.04,0,907
1422879538,148,103,6165458,10715557,2,12794771,170184,14291694,1194968,5515258,823918,4161477,64732,535714,215367,111790,83777,5928,20906,0,1596,0,681,1260,0,0,0,16139607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61287,1345.333,1742.079,32.04,0,12.44,0,9,398020,23467508,98592,0,0,30,97656176,0,0,2589.53,301214.97,0,0,0,0,43.89,225.44,99.91,0,0,0,0.02,0.02,0.05,916
1422879540,148,187,6017470,14270494,5,9564229,272672,24373936,2778176,22097766,51165,7074264,81573,284513,112344,66325,64290,8398,13241,1,1525,0,95619,116465,0,296929,0,41660640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8172,1345.333,1742.079,32.04,0,16,0,2,398020,23467508,98916,0,0,4,97656176,0,0,22225.44,247678.8,0,0,0,0,90.77,250.37,99.93,0,0,0,0.02,0.02,0.04,991
1422879542,148,105,15241258,20394129,5,21052817,448326,32572449,1743582,11716536,357309,4569064,11739,478712,173789,129349,163148,11753,26298,0,1372,0,410,350,0,151550,0,346701619,2.9,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,2,0,1,0,24515,1345.333,1742.079,32.04,0,12,0,6,398020,23467512,98904,0,0,12,97656176,0,0,4452.87,302267.34,0,0,0,0,50.37,228.93,99.98,0,0,0,0,0.02,0,953
1422879544,148,138,65686698,96204976,57,108485214,2997831,313387962,13322769,111393133,1317123,10033092,81523,802291,453183,485184,159525,107200,334823,0,3773,0,46055,45004,0,231701,0,210466774,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,44921,1345.333,1742.079,32.04,0,9.6,0,5,398020,23467512,99296,0,0,22,97656176,0,0,6387.84,232927.22,0,0,0,0,48.85,206.38,99.93,0,0,0,0.01,0.01,0.04,996
1422879546,148,312,5460964,12984982,5,13707166,307074,21451544,1351019,15652748,326843,8739943,56359,407668,258516,137671,93208,7393,8598,1,395,0,296,737,0,169945,0,84043590,0,1.1,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,8.1,0,0,0,0,1,1,2,0,8063,1345.333,1742.079,32.04,0,14,0,2,398020,23467508,94904,0,0,4,97656176,0,0,3710.63,297821.84,0,0,0,0,45.28,221.95,99.81,0,0,0,0.09,0.06,0.04,1183
1422879548,148,670,31596296,57059434,150,29797855,1718856,159268740,14377203,421333581,21763179,135588738,40110,4522379,2202190,1411540,1425493,30488,160436,3,583,2,10616,14771,0,936222,0,213385868,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8258,1345.333,1742.079,32.04,0,4,0,2,398020,23467508,97444,0,0,4,97656176,0,0,23113.91,332791.31,0,0,0,0,168.35,367.44,99.69,0,0,0,0.1,0.21,0,1434
1422879550,148,105,9808830,16716847,2,9371808,358188,18238863,875156,6207734,103841,820922,4009,122608,148189,93720,64141,4543,19996,0,785,0,3249,1260,0,130208,0,187688480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40716,1345.333,1742.079,32.04,0,8,0,5,398020,23467508,99648,0,0,20,97656176,0,0,3454.27,230081.52,0,0,0,0,40.76,199.8,99.91,0,0,0,0,0.02,0.07,932
1422879552,148,91,10656492,13617580,3,34884832,802763,83436472,6241466,3245007,35355,4809687,49131,749714,210078,47961,6734,5937,8652,0,378,0,210,442,0,0,0,77444621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8147,1345.333,1742.079,32.04,0,12,0,2,398020,23467512,100048,0,0,4,97656176,0,0,2024.86,299499.75,0,0,0,0,34.31,214.32,99.89,0,0,0,0.03,0.03,0.05,905
1422879554,148,108,7288556,15492383,5,28176944,404915,66263101,2578518,3022549,6364,4444285,131257,459192,194844,132568,93260,5727,11055,0,395,0,465,3386,0,0,0,28698002,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24799,1345.333,1742.079,32.04,0,12,0,5,398024,23467512,99772,0,0,12,97656176,0,0,3566.09,233573.17,0,0,0,0,42.38,203.33,99.88,0,0,0,0.02,0,0.1,937
1422879556,148,102,4679194,13105622,3,7234098,199567,16929606,948539,11315722,230060,3182554,1612,413235,199402,73097,90119,4361,12533,0,351,0,22442,36051,0,152504,0,132607728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40878,1345.333,1742.079,32.04,0,6.4,0,5,398024,23467508,99600,0,0,20,97656176,0,0,3821.36,302049.91,0,0,0,0,46.91,226.55,99.92,0,0,0,0.02,0,0.06,914
1422879558,148,99,5315854,8849309,2,10202237,852304,81723225,5014778,49913177,223316,9393046,36240,280775,206283,113260,77767,5656,9639,0,412,0,38,2420,0,0,0,33815733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12263,1345.333,1742.079,32.04,0,10.67,0,3,398024,23467508,99696,0,0,6,97656176,0,0,2531.94,301340.31,0,0,0,0,42.91,225.05,99.93,0,0,0,0.02,0,0.05,916
1422879560,148,95,5256470,13173609,5,32862547,627298,50926746,558078,17068229,711361,14831585,48755,470373,184847,151708,175022,5561,7864,0,389,0,5672,997,0,48777,0,100512754,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8172,1345.333,1742.079,32.04,0,12,0,2,398024,23467512,100164,0,0,4,97656176,0,0,2903.74,230452.86,0,0,0,0,40.9,200,99.82,0,0,0,0.09,0,0.09,945
1422879562,148,116,12052426,13137185,4,35683266,668392,83275608,5123090,16962665,1064792,12421321,251,173085,77118,13081,10881,10360,18818,0,487,0,1741,1857,0,18038,0,126891137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57201,1345.333,1742.079,32.04,0,10.4,0,5,398024,23467508,99732,0,0,28,97656176,0,0,4676.31,302103.75,0,0,0,0,49.38,226.93,99.91,0,0,0,0,0.02,0.07,977
1422879564,148,100,45280614,64756951,59,138276552,6250743,518189117,18620964,121998598,1318316,9271860,142278,1002767,1023474,769990,423124,64985,135221,3,421,0,637,846,0,4468074,0,313747574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8176,1345.333,1742.079,32.04,0,12,0,2,398024,23467508,100388,0,0,4,97656176,0,0,3730.54,231008.98,0,0,0,0,44.91,201.1,99.9,0,0,0.02,0.05,0,0.03,942
1422879566,148,309,5328512,12656899,5,4588444,248540,34207649,1109876,30471857,498495,4023460,0,687423,737521,309744,124383,7955,38791,13,539,0,2122,1934,0,0,0,13581286,2.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8135,1345.333,1742.079,32.04,0,4,0,2,398024,23467508,94992,0,0,4,97656176,0,0,4292.95,300471.72,0,0,0,0,52.63,223.93,99.87,0,0,0,0.06,0.07,0,1119
1422879568,148,684,32453112,63459976,148,14675615,903630,91651493,6738288,721786575,2651368,327232954,621489,4557017,2138781,1061668,832117,33415,212822,3,918,2,662,840,0,401421,0,225964046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45169,1345.333,1742.079,32.04,0,10.4,0,5,398024,23467512,97116,0,0,22,97656176,0,0,21256.14,328289.72,0,0,0,0,157.39,351.38,99.76,0,0,0,0.08,0.11,0.05,1405
1422879570,148,86,5713078,12060895,5,33031033,864488,84041499,5325293,37690011,65964,12758857,31748,702415,405188,23175,118391,8701,14127,1,434,0,527,985,0,54178,0,59660302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8176,1345.333,1742.079,32.04,0,12,0,2,398024,23467512,98288,0,0,4,97656176,0,0,2100.8,229940.13,0,0,0,0,34.93,195.61,99.79,0,0,0,0.05,0.05,0.1,939
1422879572,148,117,7085879,14217019,5,51812442,1091972,168429166,9913305,26456995,1784771,1482639,673,399259,267055,206739,106446,4272,13809,0,506,0,73,496,0,0,0,52705199,2.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8176,1345.333,1742.079,32.04,0,4,0,2,398024,23467516,99056,0,0,4,97656176,0,0,6255.49,303500,0,0,0,0,50.4,225.05,99.88,0,0,0,0.08,0.04,0,937
1422879574,148,101,6062112,10220363,4,13998322,238415,37042772,3681809,117650273,279653,10457358,7416,645030,334271,89115,91462,6366,17097,0,527,0,635,2255,0,57900,0,53146864,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57230,1345.333,1742.079,32.04,0,9.5,0,8,398028,23467512,99268,0,0,28,97656176,0,0,2238.52,229867.28,0,0,0,0,36.93,195.11,99.83,0,0,0,0.05,0.02,0.1,902
1422879576,148,114,5161351,12249313,5,9196970,238347,29771684,1474923,9954545,787612,2446136,48268,556154,295918,184370,136836,8754,14474,0,363,0,2877,9254,0,1962,0,24117724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8176,1345.333,1742.079,32.04,0,12,0,2,398028,23467516,99204,0,0,4,97656176,0,0,5595.81,303363.25,0,0,0,0,56.89,234.53,99.96,0,0,0,0,0.02,0.02,987
1422879578,148,101,6321129,16204770,5,31490690,393022,51255777,1523585,5625438,399996,4294251,157780,532511,342075,137579,90089,8955,19532,0,831,0,240,0,0,426,0,37796387,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,20348,1345.333,1742.079,32.04,0,16.8,0,5,398028,23467512,99432,0,0,10,97656176,0,0,3916.54,300922.03,0,0,0,0,53.65,231.5,99.92,0,0,0,0.04,0.04,0,938
1422879580,148,96,5190799,9744354,2,10027501,129922,21340033,1173077,8503710,330665,4607360,1742,512277,245971,172866,147588,5197,17788,0,2880,0,234,352,0,0,0,54878074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41042,1345.333,1742.079,32.04,0,9.6,0,5,398028,23467516,100220,0,0,20,97656176,0,0,2410.82,231144.28,0,0,0,0,38.08,199.4,99.91,0,0,0,0,0.04,0.05,913
1422879582,148,102,5895074,13736017,5,18036675,465689,62514543,2941638,75367218,51301,3085226,102071,207736,162547,78551,91439,6319,10467,0,392,0,336,672,0,56043,0,26971762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8172,1345.333,1742.079,32.04,0,16,0,2,398028,23467516,99756,0,0,4,97656176,0,0,3613.97,301730.66,0,0,0,0,43.39,223.94,99.91,0,0,0,0.03,0.03,0.03,948
1422879584,150,103,5801108,10339205,5,8341462,163964,19685592,1145101,18261147,2382872,1037096,263,545692,247390,307342,59578,7907,17828,0,785,0,512,866,0,2318,0,37281449,1.2,0,0,0,0,0,0,1.2,0,0,0,0,2.9,8.3,0,0.2,0,0,0,8,0,0,0,0,2,2,2,0,8172,1345.333,1742.079,32.04,0,8,0,2,398028,23467512,99684,0,0,4,97656176,0,0,3525.19,230864.84,0,0,0,0,41.9,200.5,99.96,0,0,0,0.04,0,0,901
