timestamp,powerWatts,contexts,instructions,cpu-cycles,cpu-migrations,branches,branch-misses,L1-icache-loads,L1-icache-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,FP_COMP_OPS_EXE_X87,FP_COMP_OPS_EXE_SSE2_INTEGER,FP_COMP_OPS_EXE_SSE_SINGLE_PRECISION,FP_COMP_OPS_EXE_SSE_FP_SCALAR,FP_COMP_OPS_EXE_SSE_FP_PACKED,FP_COMP_OPS_EXE_SSE_FP,FP_COMP_OPS_EXE_SSE_DOUBLE_PRECISION,FP_COMP_OPS_EXE_MMX,SSEX_UOPS_RETIRED_VECTOR_INTEGER,SSEX_UOPS_RETIRED_PACKED_DOUBLE,UOPS_RETIRED_ALL,Core_0,Core_1,Core_2,Core_3,Core_4,Core_5,Core_6,Core_7,Core_8,Core_9,Core_10,Core_11,Core_12,Core_13,Core_14,Core_15,Core_16,Core_17,Core_18,Core_19,Core_20,Core_21,Core_22,Core_23,Core_1CPU,Core_2CPU,numSockets,bytes_read,bytes_written,disk_free,disk_total,part_max_used,read_time,write_time,reads,writes,mem_buffers,mem_cached,mem_free,mem_shared,page_in,page_out,swap_free,swap_in,swap_out,bytes_in,bytes_out,drops_in,drops_out,errs_in,errs_out,pkts_in,pkts_out,cpu_idle,cpu_intr,cpu_nice,cpu_sintr,cpu_system,cpu_user,cpu_wio,interrupts
1422548582,148.5,517.5,24705581.75,41731531.75,77.25,19045077.25,824766,82755315.25,4568581.25,82029243,2598668,27317391,55476.75,4742149,1687229,841282.25,561885,57314.75,208232,16,6806.75,0,1704,181.25,0,50076,0,60934882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10184,1355.191,1742.079,30.91,0,7.665,0,2.5,318860,10046754,13753760,0,0,5,97656168,0,0,13035.305,30938.835,0,0,0,0,74.59,178.52,99.755,0,0,0,0.135,0.1,0.01,1326
1422548584,148,608,50483094,68043433,77.25,108373574,2438688.75,178932424.25,7243185.75,100458384,3256279.25,54594954.25,77976.75,5095695,1879286.75,934698,685978.75,109186.25,283187.25,16.75,2770.25,0,6197.25,8542.75,0,477923,0,549698223.25,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,36630,1355.191,1742.079,30.91,0,7.4,0,3.5,318860,10046588,13756176,0,0,18,97656168,0,0,342003.835,56519.885,0,0,0,0,385.06,491.43,99.59,0,0,0.03,0.115,0.22,0.05,1578.5
1422548586,148,413.5,220567850.75,201477566.75,9.25,509094563.75,6975729.25,799920907.25,29011091.75,510885160.75,6782397.25,352864894.75,639673,8814848.25,4349145.75,1007610.75,635327,357229.25,211537,1,12225.75,0,92229.75,88178.75,0,1300575.75,961986,1905086018.75,45.1,0,1,0,0,0,4.95,0,0,0,0,0,0,2.75,0,0,0,0,0,0.45,0,0,0,0,5,0,2,0,36628,1355.191,1742.079,30.91,0,10.4,0,3.5,318860,10046748,13756484,0,0,18,97656168,0,0,666901.03,69135.56,0,0,0,0,648.695,758.765,99.085,0,0,0.03,0.13,0.7,0.06,1731
1422548588,148,537,193450350.75,179563076.25,9,420321214,5368873,704390165,26464353.25,483782217,6363805,328627756,633161.25,8020113,3931266.75,907751.25,527818,379425.25,241998.75,6,18419,0,102745.75,92546.75,0,958540.75,961986,1468609961,40.6,0,0,0,0,0,54.95,0,0,0,0,0,0,3.25,0,0,0,0,0,0.45,0,0,0,0,4,0,2,567702,16280,1355.191,1742.079,30.91,3.045,71.6,138.5,3.5,318860,10056064,13747080,0,278,8,97656168,0,0,338523.97,44051.605,0,0,0,0,343.185,452.255,97.33,0,0,0,0.125,0.7,1.845,1672.5
1422548590,148,649,6998730.75,17671196,5,2716804.25,42653.25,4752655,494024,31935417.75,956147,10348048.25,53129.75,963613,498539,191876.25,50842.25,175963,212428,11,16641,0,30017,25459,0,192644,0,123078506,11,0,0.5,0,0,0,100,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,4,0,2,1249351.5,48834.5,1355.191,1742.079,30.91,6.035,87.935,305,5.5,318860,10065504,13737704,0,611,24,97656168,0,0,2205.165,17272.725,0,0,0,0,17.885,116.74,95.445,0,0,0,0.055,0.145,4.35,1544
1422548592,148,643.5,6437742.75,16342108.25,5.75,2691647.25,50011.75,6598317,511644,58113629,1036584.25,19187161.75,53540,1408961,716343.25,254536.75,95031.75,177327.75,202969,5.75,13241,0,20719,20608,0,148173,0,183568877.25,11,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1400887.5,40689.5,1355.191,1742.079,30.91,5.81,30.335,342,4,318860,10066876,13735998,0,684,20,97656168,0,0,631.585,16067.61,0,0,0,0,7.94,107.22,95.245,0,0,0,0.03,0.01,4.71,1540.5
1422548594,148,642,7310805,18279727.75,5.25,2566559,61124.25,6985435.25,531976,50712001.75,1154753.25,16671854,36753,1129559.75,570620,227905.75,138851,140641.25,144319,0,7241.75,0,11222.25,11946,0,60074.25,0,259373606.25,0,0,0.5,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1438751.5,8083,1355.191,1742.079,30.91,5.625,37,351,2,318860,10068518,13735554,0,702.5,4,97656168,0,0,484.055,15875.005,0,0,0,0,6.905,106.07,95.805,0,0,0,0.03,0.02,4.15,1525.5
1422548596,148.5,653,8074771.25,18621758,6.25,3269275,77572.75,6633402.25,516206,16504557,788233.75,12666781,85739.25,1439408.75,648202.25,264045,130135,145983.25,109437,0,5674.75,0,17213,22575.75,0,115800,0,301209252,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1419907.5,24088,1355.191,1742.079,30.91,5.665,67,346.5,3,318862,10069720,13734674,0,693.5,12,97656168,0,0,779.93,15773.505,0,0,0,0,7.11,104.435,95.11,0,0,0,0.04,0.01,4.85,1479
1422548598,148.5,646,19533871.75,36323258,35,12326567.75,314318.25,25958939.25,1917778.25,38347121.25,899235.75,17709889,108898.75,1682821.25,951798.25,465752.25,543205.75,150584.75,165717.25,0,6113.25,0,14789.25,21736,0,219772.25,0,226877794.75,99.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0.85,0,0.1,0,0,0,1.45,0.15,0.1,0,0,5,1,2,1407307.5,24166.5,1355.191,1742.079,30.91,5.735,44,343.5,3,318864,10070888,13732832,0,687,12,97656168,0,0,848.41,15993.835,0,0,0,0,8.175,106.46,94.255,0,0,0,0.045,0.015,5.695,1393
1422548600,148.5,786.5,31492572,55750330,64,20628489,539014,44332649,3306819,71436515,1416012,19225010,72395,1232371,951431,648330,969672,151410.75,335694,38.75,6201.75,0,8506,10709.75,0,422119.75,0,296993836,99.5,0,0,0,0,0,0,0.5,0,0,0,0,0,11.05,0,0.1,0,0,0,14.6,0.15,0.1,0,0,5,1,2,1343468,29061,1355.191,1742.079,30.91,6.15,311.275,328,6.5,318864,10072234,13729360,0,656,14,97656168,0,0,2949.505,18063.04,0,0,0,0,17.195,116.485,95.28,0,0,0,0.055,0.05,4.62,1477
1422548602,148.5,1095,32498834,66429868.25,109,20830489,591634.75,47692160,3174788,71847104,2206000,40341699,532444.25,4682139.75,2875243.75,2146092.25,1728805,782758,1117496.75,38.75,21871.75,0,19666.25,18119,0,721380.25,0,555869361,100,0.45,1,0,0,0,0.25,0.5,0,0,0,0,1,16.2,0,0,0,0,0,22.75,0.15,0,0,0,3,3,2,1320578.5,45321,1355.191,1742.079,30.91,6.25,354.775,322.5,7.5,318864,10073540,13727448,0,645,22,97656168,0,0,14037.715,32901.17,0,0,0,0,85.755,191.68,95.71,0,0,0,0.09,0.15,4.05,1725
1422548604,148,964.5,22558031.25,47866283,78.75,11943443.25,355019.75,28835572.75,1777743.75,44773395,1986084.75,36842591,525125.25,4659419,2723928.25,1876991,1262373.75,771836,984768,0,26037.75,0,33557,28007,0,437018,0,387797476.75,100,0.45,1,0,0,0,0.25,1,0,0,0,0,1,8.4,0,0,0,0,0,10.1,0.15,0,0,0,3,3,2,1398229.5,24427.5,1355.191,1742.079,30.91,5.825,63.5,341.5,3,318864,10074878,13727294,0,682.5,12,97656168,0,0,13983.825,32662.175,0,0,0,0,88.46,192.315,95.05,0,0,0,0.06,0.125,4.76,1619
1422548606,148,657.5,13419247.75,19101720.75,4.25,2808904,56568,5707091.25,447431.75,27360830,996904.25,9765887.25,76983,899230.25,494414.75,197640,99018.25,224683,257565.75,0,13926.75,0,29527.75,29339,0,47282,0,112145156,99.5,0,0,0,0,0,0,0.5,0,0,0,0,0,2.9,0,0,0,0,0,2,0,0,0,0,2,1,2,1412480,8141,1355.191,1742.079,30.91,5.765,27,345,2,318864,10076266,13725734,0,689.5,4,97656168,0,0,2956.49,17767.545,0,0,0,0,19.625,115.775,94.87,0,0,0,0.02,0.01,5.09,1362
1422548608,148.5,654,12516190,19496431,5,2780918,54274.25,5561163,380322.25,29629565.75,1062624,7885355,101726.75,800650,448371,244741,133485.25,378722.25,496681,0,24065.75,0,18794,37931.75,0,89093.75,0,109716182.75,99.5,0,0,0.45,0,0,0.4,0,0,0,0,0,0,1.2,0,0,0,0,0,3,0,0,0,0,5,0,2,1381958.5,30523.5,1355.191,1742.079,30.91,5.895,59.665,337.5,4,318864,10077606,13724868,0,675,16,97656168,0,0,1695.685,16858.455,0,0,0,0,14.655,112.295,93.5,0,0,0,0.01,0.035,6.45,1249
1422548610,149,715.5,10646838.75,22464177,5.75,2828291.25,59100.25,6328309.25,460579,21644801.25,845553.25,7572160,67875.25,987972,1108745,179322.25,90313.75,341083.75,551624.75,0,53628,0,22579.75,33093,0,176496.25,0,108778767,100,0.55,0,0.45,0,0,0.4,0,0,0,0,0,0,3,0,0,0,0,0,3.5,0,0,0,0,4,1,2,1422674,30523.5,1355.191,1742.079,30.91,5.74,100.665,347.5,4,318864,10078974,13724030,0,695,16,97656168,0,0,11515.265,23523.465,0,0,0,0,42.735,128.7,93.63,0,0,0,0.01,0.045,6.315,1133.5
1422548612,148.5,703,9377331,22711383,5,2717755,57921,6350799.75,582992.25,23695277.75,842992,8831639,39167,1065346,1319391,307951,68147,158227.75,297883,0,42407.25,0,20240.25,19222.75,0,129333.75,0,147301969.25,100,1.05,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,0,0,0,4,0,0,0,0,2,1,2,1454898,8270.5,1355.191,1742.079,30.91,5.695,108,355.5,2,318864,10080376,13722746,0,710.5,3,97656168,0,0,10439.815,20603.285,0,0,0,0,35.895,109.565,95.26,0,0,0,0.03,0.01,4.7,1104.5
1422548614,148,648.5,8576038.25,22177410.25,5.25,3105642.25,65464.25,6841258.25,613103,17415510,847415,8299740,37916,778497.25,612718,309056,73478,143530.75,167239.25,0,9933.25,0,12499,22976.75,0,121585,0,210865032,100,0.95,0,0,0,0,0.6,0,0,0,0,0,0,5.75,0,0,0,0,0,3.5,0,0,0,0,3,1,2,1376091.5,34857.5,1355.191,1742.079,30.91,6.025,98,336,4,318864,10081730,13721808,0,672,16,97656168,0,0,358.89,13813.815,0,0,0,0,6.085,92.875,95.735,0,0,0,0.03,0.01,4.23,1203
1422548616,148.5,641,8839812.25,20059857.25,5.25,3080460.25,67013,6337014,558317,9322279.25,471784,7248148.25,84096.75,1039668.25,239711.75,123262.75,64597,208352,183700,0,21564.75,0,27928,30165,0,262704.25,0,164196330.75,99.5,0.45,0.5,0,0,0,0.85,0,0,0,0,0,0.45,2.5,0,0,0,0,0,2.45,0,0,0,0,3,2,2,1357157.5,34746.5,1355.191,1742.079,30.91,6.025,62,331,4,318864,10083064,13720704,0,663,17,97656168,0,0,557.385,16052.895,0,0,0,0,6.735,106.29,96.19,0,0,0,0.03,0.02,3.77,1327
1422548618,149,641,10373852,18465305,5.25,3134972.25,70985,6846030.75,625470,24265622,834499.75,9672776.75,117062.75,1223589.75,263728.75,109665.25,88852,179739.25,203043.75,0,22708,0,27890,25191,0,179096.75,0,120619461,99.5,0.5,0.5,0,0,0,0.25,0,0,0,0,0,0.45,0.5,0,0,0,0,0,2.9,0,0,0,0,3,2,2,1418475,8176,1355.191,1742.079,30.91,5.77,27,346,2,318864,10084416,13719448,0,693,4,97656168,0,0,786.425,16244.51,0,0,0,0,9.23,108.285,96.255,0,0,0,0.04,0.01,3.7,1366.5
1422548620,149,797,20141959.75,39657996.25,34.25,13110987.25,281307.75,27145235.75,1708765.25,35387368.25,1451909.25,16350719,72490.75,2348379,873136,403325,435381,167850,490241.25,0,6377,0,14901.25,11655.25,0,408329.25,0,227517957.25,100,1,0,0,0,0,16.5,0.5,0,0,0,0,0,2.7,0,0,0,0,0,3.25,0,0,0,0,2,2,2,1348982,388343.5,1355.191,1742.079,30.91,6.09,152.865,329,8.5,318864,10085738,13716146,0,659,189.5,97656168,0,0,1721.555,16963.075,0,0,0,0,14.97,113.275,95.56,0,0,0,0.06,0.06,4.32,1447
1422548622,148.5,1074.5,56701960,71775521.25,106.75,19642248,483126.25,38767891.25,2511937,74476339.75,3693904,45485074.25,86684.75,6935768,3124286.75,1368858,751632.75,461630.25,1939432.25,10.75,14387.75,0,24078,23362,0,895974,0,429016142.25,100,0.5,0,0,0,0,16.5,0.95,0,0,0,0,0,4.95,0.15,0,0,0,0,3,0,0,0,0,3,2,2,1328543,388343.5,1355.191,1742.079,30.91,6.175,193.865,324,8.5,318864,10087052,13713982,0,649,189.5,97656168,0,0,10623.255,29373.255,0,0,0,0,67.365,173.655,95.54,0,0,0,0.09,0.135,4.235,1661.5
1422548624,148.5,937.5,48940805,55738019.75,77,9993455,283991,19560486.25,1519996,74225271,3248370,38654891.75,76664,5583089.75,2833378.25,1199096.75,429749,428727.75,1657365.75,10.75,15393,0,20274.25,24671,0,581848,0,366749436.75,99.5,0.45,0,0,0,0,0,0.9,0,0,0,0,0.35,3.5,0.15,0,0,0,0,2.55,0,0,0,0,1,3,2,1428695,8176,1355.191,1742.079,30.91,5.72,60,348.5,2,318864,10088678,13714550,0,698,4,97656168,0,0,10950.1,29643.715,0,0,0,0,67.865,174.15,95.85,0,0,0.01,0.07,0.085,3.98,1602.5
1422548626,148.5,669,12146928,23580966,5,2554793,63109.75,5891705,633032.75,23761448.75,614174,7649377.25,33714,919263,623603.75,424729,246216,192597,205567,3,14412.75,0,17399.75,14180,0,125464.75,0,169831991,99.5,0.45,0,0,0,0,4.15,0.45,0,0,0,0,0.35,1,0,0,0,0,0,2.1,0,0,0,0,1,3,2,1398371,24537.5,1355.191,1742.079,30.91,5.855,36.5,341.5,3,318864,10090054,13713776,0,683,12,97656168,0,0,3608.25,18338.945,0,0,0,0,22.71,118.29,94.895,0,0,0.01,0.02,0.01,5.06,1398
1422548628,148,667,14499785,24566964,6,1654591.75,38312,3932978,499844.75,13154352.25,576774,7350365.25,27658,598712,477155.25,453463,383964.75,272129,203503.25,3,21188,0,40443.25,32687,0,163769.25,0,212572481.75,100,0,0,0,0,0,4.15,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,3,0,2,1369756,32713,1355.191,1742.079,30.91,5.98,80.5,334.5,4.5,318864,10091176,13712624,0,668,16,97656168,0,0,2371.225,17452.715,0,0,0,0,18.22,115.3,94.685,0,0,0,0.035,0,5.28,1365.5
1422548630,148,673,12759907.25,22940203.25,6,1740029,42408.25,4305781,466104,8778170.75,1014501.25,10123738.25,50442,1178359,728538.75,295287,205502,217773,258087.75,0,33905,0,35181.25,31044,0,179830.75,0,236375916,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,2,0,2,1430738.5,16351.5,1355.191,1742.079,30.91,5.72,86,349,3.5,318864,10092788,13711728,0,699,8,97656168,0,0,1596.805,16881.235,0,0,0,0,13.975,112.275,95.44,0,0,0,0.045,0,4.515,1368.5
1422548632,148,667,10417104.75,18382424.25,5,2641489,45773.75,4940728,516450.75,16935589,1388465,12029449.75,54553.75,1149395.25,666853.75,170647,70513.25,152338.25,347615,0,34790,0,20187.25,17583.25,0,145981.75,0,182996567.25,100,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,3,0,2,1424952.5,24537.5,1355.191,1742.079,30.91,5.75,76.5,347.5,3,318864,10094402,13710688,0,697,12,97656168,0,0,1367.865,16691.625,0,0,0,0,11.48,110.305,94.525,0,0,0,0.025,0.015,5.435,1368
1422548634,148.5,661,11051923,19393620,5.25,2831399.75,45652.25,5110938.75,505370,20788810,1213422.75,13852018,76753,747938,434378,186547,158430,161610.25,295016.75,0,12750,0,20393,24252,0,207671,0,198266191,100,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1363970,32719,1355.191,1742.079,30.91,5.99,152.5,333,5,318864,10095560,13709864,0,666,16,97656168,0,0,353.47,15972.045,0,0,0,0,5.99,106.84,94.18,0,0,0,0.04,0.025,5.755,1323
1422548636,148.5,660.5,12526098.75,21136885.25,5.25,2950385.25,55658,6655210,550189.75,21180791.75,1555125.25,11969093,90050,808840,364872,193146.75,138739,124741.25,212911,0,10139.25,0,18682,25583.75,0,140234.25,0,192246439.25,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1377435,16331,1355.191,1742.079,30.91,5.91,163,336.5,4,318864,10096912,13708906,0,672.5,8,97656168,0,0,678.76,16087.93,0,0,0,0,7.7,106.96,95.48,0,0,0,0.035,0.01,4.475,1338
1422548638,148,659.5,11741281,19366315,5,2509817,50621,7312006.75,575937.25,28462962.25,1495204.25,8970900.25,120306,854260.25,316149.75,120445.25,83017.75,291222,748361.75,0,10753,0,17884,20213.25,0,1107537,0,425114582,100,0,0.5,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1434515.5,24278.5,1355.191,1742.079,30.91,5.66,79,350,3,318864,10098506,13707306,0,700.5,12,97656168,0,0,1027.04,16270.09,0,0,0,0,11.13,109.32,95.8,0,0,0,0.03,0.02,4.15,1357.5
1422548640,148,791.5,7341490,15526363,4.75,1781791.75,41703,5739757,543893,27771575.25,1022702.25,12125703,177064,1267677,486865,123271.25,123379.75,340820,875932.75,0,10189,0,17621,24021,0,1207277,0,398527184,100,0,0.5,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1389672,34786,1355.191,1742.079,30.91,5.925,208.855,339,5.5,318864,10099624,13703694,0,678.5,17,97656168,0,0,1738.445,17037.655,0,0,0,0,15.07,113.715,96.17,0,0,0,0.06,0.045,3.725,1501.5
1422548642,148.5,779,35664073.25,57535761,79.25,15069716.25,221791,18391153.25,1190374,31262436,1255510.75,19995035,447751,2500115,1621457,685771,408715.25,487454,800151.25,0,10674.25,2.75,18666.75,31906.25,0,708673.25,0,263909887.25,100,0,0,0,0,0,0.5,0,0.5,0,0,0,0,4.4,0.15,0,0,0,0,1.45,0,0,0,0,6,0,2,1347923.5,18652.5,1355.191,1742.079,30.91,6.115,198.855,329,4.5,318864,10100700,13700038,0,658,9,97656168,0,0,1860.53,17368.025,0,0,0,0,19.615,119.255,95.49,0,0,0,0.055,0.04,4.415,1506.5
1422548644,148.5,932.5,40711993,61285858,79,15819672.25,230931,18304796.75,1173410.75,22655444,978375,20287473,413968,2193166,1575872.25,787156.75,409012.25,441251.75,699203,5.25,12844,2.75,21994,25657,0,623906,0,272997711.75,100,0,0,0,0,0,9.95,0,0.5,0,0,0,0,4.4,0.15,0,0,0,0,1.45,0,0,0,0,6,0,2,1364649,10215,1355.191,1742.079,30.91,5.98,26,333,2.5,318864,10102258,13699480,0,666.5,5,97656168,0,0,10979.42,29477.58,0,0,0,0,67.855,174.095,94.645,0,0,0,0.115,0.115,5.12,1594.5
1422548646,148.5,971.5,11195535,19645713,5,2939991,61845.25,4877473,509550.25,31585920,840588.25,12873974,68723.75,555407,351781,209600.25,94028,112857,276137,10,18977,0,28548,21977,0,56854,0,131617123,100,0,0,0,0,0,9.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1410299.5,34746.5,1355.191,1742.079,30.91,5.8,65.2,344,4,318864,10103854,13699402,0,689,17,97656168,0,0,12296.905,30253.495,0,0,0,0,69.61,172.655,94.5,0,0,0,0.135,0.1,5.26,1622.5
1422548648,148.5,683,6780858,18212117,5,2351558,63208,5682401,520736,31239795.25,803724.75,7293971,40032.75,426311,266786,103139,62453,127563,288155.75,5.25,15495.75,0,26137,18480.75,0,119593.25,0,298103644,100,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1418475,38834.5,1355.191,1742.079,30.91,5.755,87.2,346,4.5,318864,10105254,13698416,0,693,19,97656168,0,0,2370.26,17452.095,0,0,0,0,18.215,115.27,94.78,0,0,0,0.075,0,5.145,1378.5
1422548650,148,675.5,7242655,19278334,6,2288918,64630,6281339,544787,8078011,478520,3759050,44280,588602,393985,154684,77242,154274.25,318452,0,16704.75,0,34917,31572.25,0,124504.75,0,431417568.25,100,2.95,0,0,0,0,30.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1400080,32702.5,1355.191,1742.079,30.91,5.82,100,341.5,4.5,318864,10106412,13697096,0,684,16,97656168,0,0,1721.555,16967.065,0,0,0,0,14.97,113.275,95.3,0,0,0.01,0.06,0,4.63,1364
1422548652,148,679,7196765,19685533.75,6,2429185.75,56103,6280606.75,491733.25,41357344.75,1002861.25,7241132.25,43412.75,699865.75,348456,159583,79458.75,143745.25,258488.75,0,13027.75,0,50390,61223,0,159626.25,0,288523168,100,0,0,0,0,0,30.75,0,0,0,0,0,0,10.7,0,0,0,0,0,0,0,0,0,0,3,0,2,1424962,26573,1355.191,1742.079,30.91,5.73,114,347.5,3.5,318864,10107802,13695676,0,696,13,97656168,0,0,1594.465,16775.46,0,0,0,0,13.975,111.305,95.53,0,0,0.01,0.03,0,4.43,1360.5
1422548654,148,653.5,9462410,21714585.25,6.75,2385625,53849,6148658,460288.25,42991250,962484,8993935.75,60463.25,877397.25,316122,144573,78029,122112.75,133995,0,5353.75,0,42787.25,56653.75,0,264326,0,173383149,100,0,0,0,0,0,0,0,0,0,0,0,0,12.95,0,0,0,0,0,1.95,0,0,0,0,3,0,2,1410654.5,8178,1355.191,1742.079,30.91,5.78,82,344,2,318864,10109412,13694714,0,689,4,97656168,0,0,691.775,15966.08,0,0,0,0,10.485,106.815,95.905,0,0,0,0.02,0.01,4.065,1345.5
1422548656,148,676.5,10772754,21860948,6,2600470,66600.25,6292950,495923,8617470.25,432281.75,6033363,55817,820843.25,366269.25,165285,63755,115840.75,171312,0,14799,0,31037,35832.75,0,157628.25,0,241627709.75,100,0.5,0,0,0,0,2.45,0,0,0,0,0,0,2.7,0,0,0,0,0.8,15.3,0,0,0,0,2,2,2,1449134,24527,1355.191,1742.079,30.91,5.64,116.5,353.5,3,318864,10110818,13693602,0,708,12,97656168,0,0,1263.475,16169.66,0,0,0,0,12.725,107.785,94.77,0,0,0,0.035,0.025,5.17,1386
1422548658,148,675,10369566,19735363.25,7,6365769,186466.25,26704432,3413169,18897091.75,873642.25,7487131.25,50389,1287978.25,654524.25,321048.25,109513,64079,147172,0,13525.75,0,22482.25,22630,0,40481.75,0,257765924,71.8,0.5,0,0,0,0,23.75,0.5,0,0,0,0,0,0.95,0,0,0,0,0.8,15.35,0,0,0,0,1,3,2,1471617,24527,1355.191,1742.079,30.91,5.565,101.5,359,3,318864,10112246,13692172,0,719,12,97656168,0,0,1344.81,16328.34,0,0,0,0,13.225,109.28,94.155,0,0,0,0.04,0.015,5.795,1378
1422548660,148.5,776,43426543,54590211,34,34708255,732988,82255566.25,7263341,50934485,1429783.25,14555096.25,169911.25,1970534.75,1012004.25,685084,683836.25,28399,85480,2,4093.75,2,9235,9491,0,276712,0,224953051.75,21.8,0.5,0,0,0,0,71.3,1,0,0,0,0,0,0.95,0,0,0,0,0,6.25,0,0,0,0,2,2,2,1463441,6132,1355.191,1742.079,30.91,5.595,29,357,1.5,318864,10113654,13688278,0,715,4,97656168,0,0,1882.735,16893.21,0,0,0,0,17.465,112.275,96.13,0,0,0,0.05,0.03,3.79,1492
1422548662,149,800.5,42013671,54592900,34,32789067,684049.75,72397573.25,5541947.25,44345047.75,1018782.25,15269630,248754,2146639,1001378,618942,711627.25,31301.25,88361,2,3253.75,2,6572,13551.75,0,261182.25,0,248619980.75,0.5,0.5,0,0,0,0,100,0.5,0,0,0,0,0.35,2.1,0.35,0,0,0,0.15,7,0,0,0,0,1,4,2,1497883,22232.5,1355.191,1742.079,30.91,5.725,46,365.5,2,318864,10115044,13684394,0,731.5,12,97656168,0,0,1719.415,15087.63,0,0,0,0,16.405,101.15,95.445,0,0,0,0.08,0.03,4.435,1469.5
1422548664,148.5,1026,57130568.25,84302650,80.75,37287015,1248501.75,89858288,5892218,97047934,3886977.75,42511822.25,373138.25,2585825.25,1138628,423364,669908.25,102766.25,170233,0.75,1967,0,7045.75,13206.75,0,164679,0,341161010.25,0.9,0,0,0,0,0,100,0.5,0,0,0,0,0.35,1.95,0.35,0,0,0,0.15,3.8,0,0,0,0,2,3,2,1485557.5,24806.5,1355.191,1742.079,30.91,5.83,84,362.5,2.5,318864,10116178,13685056,0,725.5,11,97656168,0,0,14033.43,30655.205,0,0,0,0,90.61,179.68,94.57,0,0,0,0.135,0.09,5.205,1685.5
1422548666,148.5,1012.5,61573873.75,88785692.25,80,39234151,1280015.75,90186959.25,5645824,103414792.75,3973171,41748813,311506,1877915.25,924894,384695.75,796452.25,104673.75,171200,0.75,1979.75,0,6185.25,7131.75,0,197164.75,0,262044951.75,0.85,0,0,0,0,0,100,1,0,0,0,0,0,1.3,0,0,0,0,0,2.55,0,0,0,0,3,1,2,1438460,8645.5,1355.191,1742.079,30.91,5.705,56,351,2,318864,10117316,13685910,0,702.5,3,97656168,0,0,15609.26,33437.58,0,0,0,0,97.235,194.43,95.145,0,0,0,0.13,0.105,4.63,1829.5
1422548668,149,668.5,15006962.75,25336776,5.75,10686149.25,283334,32575189.25,2831898.75,30126358.75,517350,10222687.25,121651,1107382,858913,264236,401281.25,25168,44658.25,0.75,2574.75,0,12653,11868,0,110200.25,0,98848216,0.95,0,0,0,0,0,100,0.5,0,0.5,0,0,0,1.45,0,0,0,0,0,2.5,0,0,0,0,4,1,2,1434158,24175,1355.191,1742.079,30.91,5.62,36,350,3,318864,10118720,13684934,0,700,12,97656168,0,0,2306.505,17172.12,0,0,0,0,17.46,113.105,93.325,0,0,0,0.075,0.035,6.575,1558.5
1422548670,149,719.5,12799586,24771324.25,6,11685771.25,230501,29752006.25,2330970.25,18344113,619880.75,8865623,118692,1494715,1010693.75,362057,260069,22076.25,34627.75,0.75,2962,0,10445,8880,0,107317.75,0,88018336.25,0.5,0,0,0,0,0,100,0,0,0.5,0,0,0,2.35,0,0,0,0,0,3.3,0,0,0,0,5,0,2,1355621.5,40285,1355.191,1742.079,30.91,5.975,123.11,331,6.5,318864,10120074,13683888,0,662,20,97656168,0,0,11130.005,25072.81,0,0,0,0,40.32,137.195,92.89,0,0,0,0.055,0.03,7.03,1526.5
