timestamp,powerWatts,contexts,instructions,cpu-cycles,cpu-migrations,branches,branch-misses,L1-icache-loads,L1-icache-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,LLC-loads,LLC-load-misses,LLC-stores,DISPATCHED_FPU_OPS,L2_CACHE_MISS,MEMORY_REQUESTS,REQUESTS_TO_L2,RETIRED_MMX_FP_INSTRUCTIONS_X87,RETIRED_MMX_FP_INSTRUCTIONS_MMX,RETIRED_MMX_FP_INSTRUCTIONS_SSE,RETIRED_SSE_OPS,RETIRED_UOPS,Core_0,Core_1,Core_2,Core_3,Core_4,Core_5,Core_6,Core_7,Core_8,Core_9,Core_10,Core_11,Core_12,Core_13,Core_14,Core_15,Core_1CPU,Core_2CPU,numSockets,bytes_read,bytes_written,disk_free,disk_total,part_max_used,read_time,write_time,reads,writes,mem_buffers,mem_cached,mem_free,mem_shared,page_in,page_out,swap_free,swap_in,swap_out,bytes_in,bytes_out,drops_in,drops_out,errs_in,errs_out,pkts_in,pkts_out,cpu_idle,cpu_intr,cpu_nice,cpu_sintr,cpu_system,cpu_user,cpu_wio,interrupts
1422490592,191,17328,117918999,3346413907,3,16990032,5350479,101254543,19841801,299718743,38204268,15659465,60456521,39672687,75042675,1376561,5984550,23442662,40113636,24157,32250,1961569,721089,817284760,0,0,0,0,0,0,23.6,0,4.9,0,0,0,0,0,0,0,2,0,2,0,8176,1160.3,1650.407,74.6,0,12,0,2,280820,9576512,22480728,0,0,4,195312496,0,0,4627.74,15453.09,0,0,0,0,34.93,105.79,97.99,0,0,0,1.18,0.77,0.06,9571
1422490594,137,17313,105797752,3786428394,4,27543021,9514155,224256256,36619872,410294075,34088288,22278846,50728003,40249433,63981792,809230,1749140,8257927,16565609,8676,17242,1386815,183719,303727277,0,0,0,0,0,0,10.1,0,1,0,0,0,0,1.2,0,0,3,0,2,0,24527,1160.3,1650.407,74.6,0,15.2,0,5,280828,9576512,22482188,0,0,12,195312496,0,0,2172.65,13640.72,0,0,0,0,18.96,93.81,97.24,0,0,0,1.55,1.02,0.19,9519
1422490596,118,4231,18806117,145350998,4,8700214,408557,43808991,1168803,36875486,1324555,195811,886492,467259,788876,10625,266536,363546,2758313,961,70,69078,2724,16989705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,40878,1160.3,1650.407,74.6,0,9,0,4,280832,9538444,22520260,0,0,20,195312496,0,0,2041.92,13369.26,0,0,0,0,13.97,87.82,99.36,0,0,0,0.35,0.23,0.06,2790
1422490598,113,83,14421324,92817662,3,4851250,265826,19516258,494622,4810424,1359486,144653,660021,324600,768021,9136,248331,432547,2977029,20,40,112748,3781,171567419,0,1,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8176,1160.3,1650.407,74.6,0,6,0,2,280832,9538448,22520252,0,0,4,195312496,0,0,707.58,12297.41,0,0,0,0,6.99,82.83,99.91,0,0,0,0.09,0,0,584
1422490600,113,87,5619152,64518669,3,1446663,155533,10607612,476994,22414038,1691231,342164,1853043,705121,1879902,28106,280151,257863,2598280,1713,93,11929,1407,65201410,1,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,155337,1160.3,1650.407,74.6,0,25,0,8,280832,9538448,22520852,0,0,76,195312496,0,0,324.35,12075.85,0,0,0,0,5.49,81.84,99.86,0,0,0,0.06,0.03,0.06,592
1422490602,113,80,15544973,130765395,45,13198736,619924,119790411,2552779,83778249,1918415,1021248,4745408,3379511,5517163,20284,272245,371667,3007409,1251,76,83317,0,48610025,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,0,2,0,36790,1160.3,1650.407,74.6,0,13.6,0,5,280832,9538448,22521720,0,0,18,195312496,0,0,647.7,12471.06,0,0,0,0,10.98,87.82,99.78,0,0,0,0.09,0,0.13,585
1422490604,112,85,40150354,153324598,16,3861764,360356,23831846,1315562,90409570,785239,137262,558863,653006,1129791,405426,665090,352877,6125803,268,257,805685,511,138430186,1,0,0,0,0,3.4,0.8,0,0,3.1,0,0,0,0,0.4,0,5,0,2,0,12239,1160.3,1650.407,74.6,0,12,0,3,280832,9538448,22521496,0,0,6,195312496,0,0,992.03,12667.33,0,0,0,0,11.95,88.65,99.86,0,0,0,0.05,0.03,0.05,599
1422490606,112,290,40150354,153324598,16,3861764,360356,23831846,1315562,90409570,785239,137262,558863,653006,1129791,240217,984400,418541,10881539,1021,3669,5347623,1051,530170309,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,8192,1160.3,1650.407,74.6,0,4,0,2,280832,9538440,22515652,0,0,4,195312496,0,0,2046,13372,0,0,0,0,14,88,99.65,0,0,0,0.22,0.13,0,917
1422490608,114,631,74494697,249323869,157,17576447,1575601,70328553,3134647,254066124,5292629,5301767,7894003,1832852,4298418,242425,499280,432507,7092758,1956,107,48973,1316,37598779,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,53168,1160.3,1650.407,74.6,0,16,0,5,280832,9538444,22515028,0,0,26,195312496,0,0,19651.52,38624.06,0,0,0,0,114.83,206.69,99.28,0,0,0.03,0.33,0.26,0.1,1310
1422490610,119,94,7037879,87133564,3,1810871,113375,8620047,323792,8367234,844192,143483,1040149,848343,1646088,35621,315193,355507,4542854,194,257,22205,1584,39851475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8180,1160.3,1650.407,74.6,0,6,0,2,280832,9538448,22517448,0,0,4,195312496,0,0,1732.4,13096.36,0,0,0,0,11.48,85.87,99.81,0,0,0,0.14,0.05,0,620
1422490612,117,106,17091575,93890408,3,3301597,175966,8257078,339301,6585499,1010537,294227,1744366,1076682,1587404,26450,269792,280353,4340916,2474,110,0,351,33219808,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,8176,1160.3,1650.407,74.6,0,10,0,2,280832,9538444,22517260,0,0,4,195312496,0,0,3697.6,14742.51,0,0,0,0,26.95,99.8,99.89,0,0,0,0.04,0.04,0.04,643
1422490614,117,113,16442329,109757614,8,4524769,253030,32391479,793969,150690100,3190243,2040228,3617345,749333,2011672,17598,493123,1732107,9787417,54,120,147910,1555,236796268,1,1.9,0,0,0,0,0,0,52.5,6.5,0,0,1,3.1,0,0,2,2,2,0,57230,1160.3,1650.407,74.6,0,14.5,0,8,280844,9538440,22518728,0,0,28,195312496,0,0,2985.03,14147.71,0,0,0,0,24.95,97.8,99.68,0,0,0,0.07,0,0.25,662
1422490616,148,288,34661116,944296494,5,13710464,1316306,181621709,4386969,169450013,9040262,4915149,13855545,9252529,17081758,7256,1518186,2150910,13868279,839,42,3471,758,268545734,2,9.3,0,0,0,0,0,0,100,5.1,0,0,0,46.7,0,0,3,1,2,0,171173136,1160.3,1650.407,74.6,0,137.4,0,1351,280844,9576516,22479436,0,0,92066,195312496,0,0,1500.75,12952.57,0,0,0,0,11.98,89.87,95.95,0,0,0,0.35,0.11,3.59,1753
1422490618,150,370,628627104,1730324828,9,83815124,4784770,335619911,19762654,1064960989,25287835,21464368,32489972,4769530,23232381,7256,1518186,2150910,13868279,839,42,3471,758,268545734,4,2.3,0,0,0.9,0,0,0,65.7,33.3,0,0,0,1.6,0,0,2,2,2,0,267653056,1160.3,1650.407,74.6,0,135.88,0,2110,280844,9576516,22480212,0,0,130874,195312496,0,0,1702.45,10160.76,0,0,0,0,10.98,67.9,88.38,0,0,0,0.37,0.04,11.2,2251
1422490620,185,333,2032941724,6833869623,4,172801933,11703899,273323697,20508032,646808814,15786469,23989519,114201162,13995518,109504355,3285886,5403699,8121900,29275928,7043,15959,21617405,9006249,7307733838,0,0,0,0,0,0,0,0,3.8,31.8,0,0,0,0,0,0,2,0,1,0,97134880,1160.3,1650.407,74.6,0,153.37,0,774,280852,9576424,22481360,0,0,38764,195312496,0,0,1019.96,12211.58,0,0,0,0,7.49,81.84,94.15,0,0,0.03,2.63,1.08,2.11,1789
1422490622,188,13263,313352688,4242930265,11,70100466,13528987,412191172,48299319,605949347,22167952,27869795,102643402,51589142,109916712,1575449,6162061,24273544,28304311,13845,16334,2457869,1325382,1395578440,34.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,8180,1160.3,1650.407,74.6,0,8,0,2,280852,9576516,22481532,0,0,4,195312496,0,0,589.12,12447.33,0,0,0,0,9.99,86.87,96.66,0,0,0,2.17,1.14,0.03,7512
1422490624,189,15542,438162681,5098254318,67,112709752,20003626,360814087,32215006,555788192,21244610,14486356,40984852,21010697,67788489,3135933,8016325,30926355,34906956,14013,17943,4239321,1765417,1408183875,30.5,3.4,0.7,0,0.8,3,0.4,0,0.8,2.5,0,0.3,1,0.8,0,0,1,5,2,0,40858,1160.3,1650.407,74.6,0,7.2,0,5,280856,9576512,22481468,0,0,20,195312496,0,0,647.38,12504.74,0,0,0,0,10.97,87.78,98.03,0,0,0,1.18,0.74,0.05,8687
1422490626,189,16326,200329404,4232874989,8,33970259,6531942,212087497,20037606,467445336,24585541,12969048,73835120,41311439,105313237,4594474,14724265,21440995,48650475,17128,16380,2202136,844708,711358014,3.9,16.1,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8180,1160.3,1650.407,74.6,0,10,0,2,280856,9576516,22476368,0,0,4,195312496,0,0,235.65,12047.93,0,0,0,0,3.99,80.88,97.49,0,0,0,1.49,0.99,0.03,9247
1422490628,190,16189,301517759,4451770470,169,62215187,11169203,298439304,25299208,762801091,28083099,10987560,35469428,13791963,33084783,3977984,13708521,20633229,76149442,23114,38622,3911917,892525,866000705,12,24.2,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,2,2,0,8180,1160.3,1650.407,74.6,0,6,0,2,280856,9576520,22475804,0,0,4,195312496,0,0,2940.59,14268.6,0,0,0,0,26.96,100.85,97.06,0,0,0,1.77,1.17,0,9004
1422490630,190,17092,180203423,4165123434,3,42477973,9614963,579690905,30289476,377485108,19680958,7897239,45000541,24191820,39616037,3362543,7816847,15348302,62979127,15642,31680,3091659,1107352,1128219639,34,0,1.7,0,0,0,0,0,0,0,0,0,1,0.8,0,0,4,0,2,0,246271,1160.3,1650.407,74.6,0,24.73,0,12,280864,9576520,22479292,0,0,120,195312496,0,0,22744.19,44276.8,0,0,0,0,133.3,234.83,97.08,0,0,0.06,1.4,1.14,0.32,9995
1422490632,190,15664,258290154,3813756154,4,30971414,6178155,166981281,22162923,560345731,27053671,15222814,57327691,44470943,93923606,2853863,7520036,22734360,45914718,17689,35761,6891817,2681192,2433951018,0,26.2,0,0,0,1,0,0,0.8,0,0,0,1,1.6,0,0,1,2,2,0,8004,1160.3,1650.407,74.6,0,6,0,2,280864,9576516,22479832,0,0,4,195312496,0,0,2371.28,13514.41,0,0,0,0,20.52,93.8,96.87,0,0,0,2.11,1.02,0,8743
1422490634,189,16988,307586420,4714984415,9,51228344,10146498,202095319,16701216,266218749,18421120,7367864,35936787,23024707,56934742,2188935,5934812,25285955,56101751,35459,37981,4313116,1023908,952831221,1,29.1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,34638,1160.3,1650.407,74.6,0,13.71,0,7,280872,9576516,22479940,0,0,38,195312496,0,0,3153.28,15027.48,0,0,0,0,26.43,103.59,97.45,0,0,0,1.47,0.94,0.14,9462
1422490636,190,15633,234881905,4032319002,5,85622748,15515875,368086827,38297382,617007157,28820439,30187947,102954759,42556232,90226910,2007257,6343813,26380238,44854154,15459,44552,3236584,1022215,1116841821,1,34.2,0,0,0,1.9,0,0,0,0,0,0,0,1,0,0,2,1,2,0,52983,1160.3,1650.407,74.6,0,16,0,4,280872,9576512,22480648,0,0,6,195312496,0,0,2565.17,13689.55,0,0,0,0,17.91,90.55,97.84,0,0,0,1.33,0.67,0.16,8705
1422490638,186,15992,835699601,5283234474,3,79621008,15479245,221664248,27770768,422933058,20442686,18145140,54173853,21577588,50203141,1887698,4336435,28335107,27041713,17656,35186,3781562,1412173,1545117512,11,24.4,0,0,0,0,0,0,4,0.5,0,0,0,0,0,0,4,0,2,0,8151,1160.3,1650.407,74.6,0,8,0,2,280872,9576520,22481380,0,0,4,195312496,0,0,1696.52,13078.61,0,0,0,0,10.95,85.57,96.97,0,0,0,2.04,0.98,0,8892
1422490640,186,15575,286954337,3825935179,4,65504957,12459456,512509869,56147970,915910737,34902617,12617420,44027614,20006517,58241362,2338492,6721102,24404963,31334994,14395,19274,2977582,1731667,1653730362,1,0.8,0,0,0.8,1,0,0,35,0,0,0,0,0,0,0,1,2,2,0,44854,1160.3,1650.407,74.6,0,13.6,0,5,280872,9576520,22481300,0,0,22,195312496,0,0,206.07,11950.22,0,0,0,0,3.48,79.64,97.28,0,0,0,1.44,1.12,0.16,8654
1422490642,190,15678,703092843,4837636625,3,71714134,19626716,271503166,33710495,559242833,28616297,22901237,87129567,28250524,68162490,1892738,5909560,32284177,41583070,23866,29524,4702248,1236777,932464392,0,0,0,0,0,0,0,0,0,0,23.1,0,0,0.8,0,0,2,0,1,0,7817,1160.3,1650.407,74.6,0,4,0,2,280872,9576512,22482060,0,0,4,195312496,0,0,17349.24,24853.05,0,0,0,0,62.98,132.63,96.81,0,0,0,1.7,1.49,0,8789
1422490644,190,16430,288361367,3921290539,54,66476614,12433879,255087391,25778064,579942164,24608033,23511023,88136258,44829808,93402278,2644415,8090377,27716310,35926387,13394,27348,3115549,1045445,824731079,0,1.5,1.3,0,0,3,0.5,0,0.8,1,34.1,0,0,0.7,0,0,2,3,2,0,44966,1160.3,1650.407,74.6,0,10.4,0,5,280872,9576520,22482532,0,0,22,195312496,0,0,529.94,12375.25,0,0,0,0,8.98,85.83,98.38,0,0,0,0.83,0.69,0.1,9055
1422490646,192,16871,219110260,4943344899,4,43348867,9550038,235755171,24448977,225693256,27593252,7915542,28382800,19526353,43610959,2834054,9508294,12161584,76983677,26444,28610,3853299,869623,641613232,0,0,0,0,0,0,0,0,0,0,0,29.6,0,0,0,0,1,0,1,0,8176,1160.3,1650.407,74.6,0,16,0,2,280872,9576520,22475252,0,0,4,195312496,0,0,235.53,12045.91,0,0,0,0,3.99,80.84,97.75,0,0,0,1.14,1.06,0.05,9573
1422490648,188,15175,311665347,3624603245,154,52202602,9458403,312364873,26919170,257081195,22039882,8625479,30030459,21478828,44895290,3647742,14188621,16795075,52064388,22970,44134,7015804,2485130,1747157603,1,2.5,0,0,1.9,11,0,0,5.1,3,0,30,0.8,3.3,0,0,1,4,2,0,8180,1160.3,1650.407,74.6,0,6,0,2,280872,9576520,22476352,0,0,4,195312496,0,0,1584.62,12984.52,0,0,0,0,8.99,83.87,96.84,0,0,0,1.8,1.36,0,8477
1422490650,189,15881,141297639,3648789884,3,33872717,8462586,368630197,37241843,698856707,19081772,11300131,43701126,32598929,98827937,2619452,9840519,23211027,77049532,21368,29673,3265157,938948,739083920,1,0.7,0,0,0,0,0,0,0,0,0,28.7,0,0.8,0,0,4,0,2,0,73618,1160.3,1650.407,74.6,0,28.33,0,12,280872,9576520,22477156,0,0,36,195312496,0,0,18333.5,36629.05,0,0,0,0,109.34,199.7,96.63,0,0,0,1.64,1.61,0.12,9294
1422490652,188,16167,144977791,3584987139,4,33833691,7874099,337257850,38705439,518444198,34660519,16167286,68292824,39234280,64772968,2297356,7524575,18867103,52515345,14947,51833,5267513,1977650,1200473014,0,0,0,0,0,0,0,0,0,0,0,24.4,0,0.7,0,0,2,0,1,0,8176,1160.3,1650.407,74.6,0,6,0,2,280872,9576524,22478232,0,0,4,195312496,0,0,2172.65,13640.72,0,0,0,0,18.96,93.81,97.11,0,0,0,1.66,1.19,0.04,8977
1422490654,190,16283,163275681,3582227267,5,29172683,6783595,310355758,37223868,539936847,19333272,14451152,45951596,23983008,78734984,2299859,10619843,20829147,62371250,19995,31054,3679031,1515112,1482780844,0,1.1,0,0,0,1,0,0,1.6,0,0,24,0,1,0,0,3,1,2,0,53168,1160.3,1650.407,74.6,0,13,0,8,280872,9576528,22478848,0,0,26,195312496,0,0,3581.63,14658.01,0,0,0,0,24.96,97.85,96.83,0,0,0,1.82,1.28,0.07,9038
1422490656,190,16340,258379547,4336343905,3,36664770,8461922,213001873,16742068,288298394,16146088,10242340,103065363,50074764,85046111,2614266,5498585,22145860,45269233,17413,77501,8698201,2881835,1911684766,0,0,0.7,0,0,0,0,0,0,0,0,34.8,0,0,0,0,2,0,2,0,24539,1160.3,1650.407,74.6,0,11.2,0,5,280880,9576524,22480252,0,0,12,195312496,0,0,2442.34,13697.45,0,0,0,0,17.97,90.86,97.44,0,0,0,1.31,1.17,0.08,9060
1422490658,191,16474,241818370,5030943970,3,50096822,9233132,439947274,45008899,463953390,23819227,12193332,45447557,28844261,71232625,2306150,9515782,21362099,47516028,23308,19353,2071558,654347,717894387,1,0.7,0,0,0,0,0,0,2.5,0,0,34.5,0,0,0,0,4,0,2,0,8180,1160.3,1650.407,74.6,0,8,0,2,280880,9576524,22481140,0,0,4,195312496,0,0,1984.02,13314.03,0,0,0,0,12.98,86.87,96.1,0,0,0,2.03,1.87,0,9132
1422490660,190,16527,216035026,4472242865,3,44878296,10420671,576295284,70456204,955545335,39567837,25926295,88761684,36868131,71600111,2233812,5331209,23301068,36026548,14080,32988,2814936,1006982,662322431,0,0,0,0,0.8,0,0,0,0,0,0,27.8,0,0,0,0,2,0,2,0,171517,1160.3,1650.407,74.6,0,12,0,7,280880,9576528,22480736,0,0,84,195312496,0,0,206.38,11964.11,0,0,0,0,3.49,79.76,97.85,0,0,0,1.28,0.77,0.1,9123
1422490662,191,16696,188960599,3434680251,3,23730837,4935398,270775334,85867758,1062286221,32640196,23971078,85080876,42338934,107280561,1932330,7945157,24516751,43432082,28031,66129,2789375,935730,560837171,1,0.8,0,0,0,0,0,0,0.8,0,0,35.5,0,0,0,0,4,0,2,0,8151,1160.3,1650.407,74.6,0,6,0,2,280880,9576524,22482208,0,0,4,195312496,0,0,763.18,12601,0,0,0,0,12.94,89.55,97.18,0,0,0,1.32,1.5,0,9194
1422490664,191,16414,195615115,3716791171,3,29233868,5739805,202094734,22480630,473377642,28180982,20377580,46896962,18287669,34484944,1973279,8965020,22560930,55892609,23677,58411,6877138,1225099,986818349,0,1,0,0,0,0,0,0,0,0,0,39.3,0,1.4,0,0,3,0,2,0,61013,1160.3,1650.407,74.6,0,12,0,6,280880,9576524,22483108,0,0,30,195312496,0,0,1327.71,12857.99,0,0,0,0,14.9,89.37,97.57,0,0,0,1.3,1.03,0.1,9134
1422490666,190,16824,343405022,3976288332,60,63857590,9469184,161091929,15534461,268585771,22460733,17075513,113503403,47012718,103446965,3986857,13280039,19958064,66599548,30803,22244,3769998,512131,500729995,0,0.8,0,0,0,0,0,0,0,0,20.6,0,1,0.7,0,0,4,0,2,0,8172,1160.3,1650.407,74.6,0,16,0,2,280880,9576524,22476852,0,0,4,195312496,0,0,235.41,12031.92,0,0,0,0,3.99,80.8,97.51,0,0,0,1.4,1.05,0.04,9570
1422490668,195,16794,348846241,5158301491,160,103307639,17149967,302725641,24789470,401463192,36641387,33242967,136697698,57945564,49565753,4170459,9577592,22568427,46231160,13102,25544,3610288,1418976,1683488580,2,7.1,0,0,0,4.5,0.5,0,13.5,3.8,24.7,0,1,2.8,0,0,3,3,2,0,8151,1160.3,1650.407,74.6,0,6,0,2,280880,9576524,22478492,0,0,4,195312496,0,0,58.71,11816.92,0,0,0,0,1,77.61,98.05,0,0,0,1.17,0.78,0,9205
1422490670,190,17848,161740347,4529010437,3,41431211,6772197,242727558,29797471,300310059,19226839,18614214,63640792,41357867,91898712,2364108,7516832,22932330,71910903,16937,21622,2350437,930150,867333597,0,0,0,0,0,0,0,0,28.6,0,0,0,0,0,0,0,1,0,1,0,45534,1160.3,1650.407,74.6,0,12.8,0,5,280880,9576524,22478464,0,0,22,195312496,0,0,21583.63,40390.1,0,0,0,0,126.83,217.28,97.09,0,0,0.03,1.6,1.13,0.15,10335
1422490672,191,17132,159919153,3236332726,4,41388044,7676659,233367302,50499671,574563723,34909197,14844614,60295394,29276322,62115648,2481409,7967162,24434083,57458206,14414,36888,4089588,1457873,951434803,0,0,0,0,0,0,0,0,28.9,0,0,0,0,0,0,0,1,0,1,0,8176,1160.3,1650.407,74.6,0,6,0,2,280880,9576528,22480472,0,0,4,195312496,0,0,2172.65,13644.71,0,0,0,0,18.96,93.81,97.19,0,0,0,1.64,1.17,0,9472
1422490674,191,16846,254831374,4190027438,6,45002081,7881241,262857302,46699367,774771895,26447510,8752729,31417434,18468821,45271971,2344345,7476092,21988748,56529029,24850,24563,3341500,1025689,1053272018,0,1.4,0,0,0,0,0,0,1.4,23.3,0,0,0,1,0,0,2,1,2,0,44966,1160.3,1650.407,74.6,0,13.6,0,5,280880,9576524,22481408,0,0,22,195312496,0,0,4110.78,15011.98,0,0,0,0,28.94,100.8,96.55,0,0,0,2.02,1.26,0.17,9345
1422490676,191,17207,198223040,3553035107,3,32315982,6524259,214937196,27830951,438622637,30513497,30107702,130422267,64353659,45269202,3498186,10059053,24863333,49097821,20295,38107,8946434,3124685,2742846641,1,0,0,0,0,0,0,0,0.9,35,0,0,1,0,0,0,2,1,2,0,20439,1160.3,1650.407,74.6,0,11.2,0,5,280888,9576532,22482772,0,0,10,195312496,0,0,2409.18,13664.67,0,0,0,0,17.96,91.82,98.61,0,0,0,0.76,0.57,0.07,9405
