timestamp,powerWatts,contexts,instructions,cpu-cycles,cpu-migrations,branches,branch-misses,L1-icache-loads,L1-icache-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,LLC-loads,LLC-load-misses,LLC-stores,DISPATCHED_FPU_OPS,L2_CACHE_MISS,MEMORY_REQUESTS,REQUESTS_TO_L2,RETIRED_MMX_FP_INSTRUCTIONS_MMX,RETIRED_MMX_FP_INSTRUCTIONS_SSE,RETIRED_MMX_FP_INSTRUCTIONS_X87,RETIRED_SSE_OPS,RETIRED_UOPS,Core_0,Core_1,Core_2,Core_3,Core_4,Core_5,Core_6,Core_7,Core_8,Core_9,Core_10,Core_11,Core_12,Core_13,Core_14,Core_15,Core_16,Core_17,Core_18,Core_19,Core_20,Core_21,Core_22,Core_23,Core_1CPU,Core_2CPU,numSockets,bytes_read,bytes_written,disk_free,disk_total,part_max_used,read_time,write_time,reads,writes,mem_buffers,mem_cached,mem_free,mem_shared,page_in,page_out,swap_free,swap_in,swap_out,bytes_in,bytes_out,drops_in,drops_out,errs_in,errs_out,pkts_in,pkts_out,cpu_idle,cpu_intr,cpu_nice,cpu_sintr,cpu_system,cpu_user,cpu_wio,interrupts
1422372752,93.5,479,14448792,156616187.75,22.75,6149427.25,228610.25,17316730.75,1260441,80144227,1806241,1003493,2404135.25,1018501.25,781741,234643,1136437.25,523396,44769976.25,191.25,225227.75,853.75,455,165681738.25,0.5,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0.5,0,3,2,2,0,27191.5,930.105,1859.505,50,0,11.285,0,4.5,250300,1503208,30518232,0,0,13.5,1951740,0,0,230.035,8253.045,0,0,0,0,3.485,55.735,99.78,0,0,0,0.145,0.04,0.03,1274
1422372754,93.5,358,8249431.75,166038888.25,23.75,6995366.25,252937.75,20252538,1421355.75,72916478,1247127.25,884025,1805147,842354.25,755146.75,138418.75,869776.75,479723.75,24560541.75,26,168221,142.25,503,179471527,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0.5,0,4,1,2,0,8167.5,930.105,1859.505,50,0,11,0,2,250300,1503212,30518500,0,0,4,1951740,0,0,181.125,8218.045,0,0,0,0,2.745,55.085,99.83,0,0,0,0.11,0.05,0,1102.5
1422372756,94,378.5,19414115,227485685.75,25.25,9603528.75,317611,18290683.75,1020202,35134988,923822,1066079.25,1749272,510676.75,679056,246787,1011666.75,543589,23795866,32.75,122180,482,4361.75,245024218,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0,1,0,0,3,2,0,30620,930.105,1859.505,50,0,12,0,3.5,250300,1503210,30519036,0,0,15,1951740,0,0,877.77,8937.82,0,0,0,0,5.48,58.27,99.8,0,0,0,0.12,0.05,0.02,1185
1422372758,94,383.5,22459863,201598700.75,24,9581804.25,276405,14689532,1080571.75,34574611.25,994283.75,1299869.75,2926241,676920.75,784217,249935,1137186,515333,21750622.75,22.75,80261,405,4537.75,226564101,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,1,2,2,0,30728.5,930.105,1859.505,50,0,12,0,3.5,250300,1503208,30519246,0,0,15,1951740,0,0,912.785,9078.3,0,0,0,0,6.01,59.495,99.8,0,0,0,0.12,0.05,0.02,1281.5
1422372760,95,367.5,18559210,218022252.75,24,10405379,246640,17584370,936578,29537947.75,902061,1194035.25,2932322.75,646500.75,653700.75,147760,1049430.75,461950,28388900.75,27.75,183931.75,1564,1552,144045921.25,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,3,0,2,0,8270,930.105,1859.505,50,0,13,0,2,250300,1503210,30519250,0,0,4,1951740,0,0,265.315,8399.685,0,0,0,0,4.02,57.02,99.83,0,0,0,0.11,0.05,0,1279.5
1422372762,99.5,358.5,17960800.75,242655552,25.25,10086391.25,259084,19510045,831849.75,25532513.75,1027534.75,956766,1931985,696373,792794.75,58916,1225815.75,534337.25,35356816.25,41.25,132518,1634,1523.25,156045297,0,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,3,1,2,0,24515,930.105,1859.505,50,0,13.8,0,3.5,250300,1503210,30519518,0,0,12,1951740,0,0,230.42,8269.33,0,0,0,0,3.495,55.865,99.81,0,0,0,0.1,0.05,0.03,1190.5
1422372764,103.5,355.5,26475681,214183996.25,27,9416608,291464,18575688,1096483,32926720.75,1228121.25,1264560,3044317.75,918947.75,792058,222800.75,1389690,461696,38372854,34.25,145675,141,843,128421983,0.5,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0.5,0,0,4,2,2,0,22472,930.105,1859.505,50,0,14.8,0,3,250300,1503212,30519842,0,0,11,1951740,0,0,98.75,7147.135,0,0,0,0,1.5,47.385,99.82,0,0,0,0.1,0.04,0.03,1101
1422372766,104,375,26153063.75,217850619.75,26,11148687.25,352927,23091384.75,1567539.25,59880614.75,964618,1107859.25,2567294.75,704628,670646.75,335899,1234059.75,348421,39777239.75,25.25,145317,929,425.25,109211992,2,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,4,1,2,0,6129,930.105,1859.505,50,0,17,0,1.5,250300,1503218,30520472,0,0,3,1951740,0,0,886.035,8096.51,0,0,0,0,4.99,52.37,99.83,0,0,0,0.1,0.06,0,1228
1422372768,98.75,419.5,18523121.875,234490249.75,26.25,10823021.625,324948.25,23432207.375,2360594.25,54982960,968554,834615.375,1286773.25,480958,598189.375,119988.25,1129910.375,346726.125,40669971,37.375,62910,555.125,1014.125,121101068.25,0.75,0,0,0.25,0,0,0.75,0,0,0,0.25,0,0.75,0,0,0.75,0.75,0,0,0,0,0.75,0,0,4,2,2,0,8172,930.105,1859.505,50,0,15,0,2,250300,1503220,30521028,0,0,4,1951740,0,0,566.4625,8687.9025,0,0,0,0,4.3625,57.48,99.81,0,0,0,0.1375,0.05,0,1426.25
1422372770,98.75,419.5,18523121.875,234490249.75,26.25,10823021.625,324948.25,23432207.375,2360594.25,54982960,968554,834615.375,1286773.25,480958,598189.375,119988.25,1129910.375,346726.125,40669971,37.375,62910,555.125,1014.125,121101068.25,0.75,0,0,0.25,0,0,0.75,0,0,0,0.25,0,0.75,0,0,0.75,0.75,0,0,0,0,0.75,0,0,4,2,2,0,8172,930.105,1859.505,50,0,15,0,2,250300,1503220,30521028,0,0,4,1951740,0,0,566.4625,8687.9025,0,0,0,0,4.3625,57.48,99.81,0,0,0,0.1375,0.05,0,1426.25
1422372772,97,468,16849250,195438836,24,6405331,221834,19556878,1365787,46729646,2051629,2046185,2250026,873401,2208478,212878,557717,531321,33096774,20,67888,37,1711,120391911,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8172,930.105,1859.505,50,0,12,0,2,250300,1503208,30521968,0,0,4,1951740,0,0,293.27,8323.19,0,0,0,0,4.49,56.86,99.83,0,0,0,0.15,0.02,0,1492
1422372774,94,490,13781241,225810714,24,8383552,232548,19581431,631873,18884144,858313,1327246,2506050,648586,764226,74428,1053225,538223,50145033,27,145647,2549,1337,88884388,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,49029,930.105,1859.505,50,0,12,0,7,250300,1503212,30522016,0,0,24,1951740,0,0,128.68,8160.6,0,0,0,0,2,54.36,99.77,0,0,0,0.15,0.04,0.04,1499
1422372776,100,632,24284505,204086751,25,10726491,488571,30711870,2117304,43063074,1954312,2517104,1348450,578772,1575740,236137,1172044,582513,36451524,17,121550,107,1342,153705042,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,5,0,2,0,8172,930.105,1859.505,50,0,10,0,2,250300,1503208,30521532,0,0,4,1951740,0,0,2274.31,10481.3,0,0,0,0,13.47,65.84,99.79,0,0,0,0.12,0.08,0,1473
1422372778,104,582,7343234,191118282,23,7805099,277990,22858766,1416514,49996177,1675022,2112430,2855678,699010,585702,88497,1088546,329162,12861151,20,120875,1772,625,89016161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,8004,930.105,1859.505,50,0,16,0,2,250300,1503208,30521780,0,0,4,1951740,0,0,193.45,8065.46,0,0,0,0,2.93,54.23,99.85,0,0,0,0.12,0.02,0,1345
1422372780,104,632,33143087,228074002,26,10041178,343551,23454885,1047455,37185926,1506418,941159,1064617,722714,1110427,75660,1111115,356137,28176823,18,127788,59,566,154439103,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,37559,930.105,1859.505,50,0,11,0,4,250300,1503216,30522060,0,0,18,1951740,0,0,965.87,9280.69,0,0,0,0,9.17,61.64,99.77,0,0,0,0.1,0.08,0.04,1407
1422372782,94,564,20396914,248247252,28,10360990,331839,25618831,1585248,47864954,967357,813211,1664960,665179,2966705,355545,1282609,220006,44853677,13,215625,52,95,56589371,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,2,0,8159,930.105,1859.505,50,0,14,0,2,250300,1503212,30521812,0,0,4,1951740,0,0,98.61,8125.5,0,0,0,0,1.49,53.78,99.79,0,0,0,0.15,0.06,0,1378
1422372784,93,612,25284139,242780549,26,11940221,402275,27010875,2527933,56315545,1396488,1138857,3530088,882900,1140397,93404,393453,474944,18283690,20,389307,2183,1549,144765927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,2,0,12257,930.105,1859.505,50,0,16,0,3,250300,1503204,30521292,0,0,6,1951740,0,0,98.75,8137.66,0,0,0,0,1.5,53.87,99.81,0,0,0,0.1,0.06,0.02,1438
1422372786,103,747,23513830,203790071,31,8592731,247449,20859374,967943,29355021,916827,1464018,2866144,1220486,2852637,486641,1245114,870155,32752340,60,324093,3480,23,282025417,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,61287,1832.418,1859.505,49.22,0,14,0,6,250300,1503212,30527888,0,0,30,1951740,0,0,1599,9698.25,0,0,0,0,8.48,61.35,99.65,0,0,0.02,0.17,0.1,0.06,1601
1422372788,104,589,12136398,224752966,25,8743668,265520,22824700,2433547,55101143,1282523,775521,724593,434302,731808,86502,708062,407863,13511613,19,109108,2933,1551,145557179,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,8172,1832.418,1859.505,49.22,0,16,0,2,250300,1503216,30528152,0,0,4,1951740,0,0,230.42,8269.33,0,0,0,0,3.49,55.86,99.81,0,0,0,0.17,0.02,0,1433
1422372790,93,694,18729355,231648711,26,10958661,275484,22837142,812393,45169378,1161810,1005056,1101964,653217,1501808,98799,632317,544869,50252968,34,171873,3600,768,201031950,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4,1,2,0,58689,1832.418,1859.505,49.22,0,16.67,0,7,250300,1503216,30528640,0,0,29,1951740,0,0,157.61,9782.69,0,0,0,0,2.39,65.07,99.73,0,0,0,0.12,0.08,0.06,1688
1422372792,101,341,28969470,194452065,24,6455211,225226,16091205,778615,56543820,2302345,2217525,1271498,616091,1220322,141965,1526481,449461,49771584,339,160063,5209,230,174155627,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,8172,1832.418,1859.505,49.22,0,10,0,2,250300,1503212,30528376,0,0,4,1951740,0,0,197.51,3891.27,0,0,0,0,2.99,25.44,99.88,0,0,0,0.12,0,0,940
1422372794,93,587,18865443,230256762,25,13202879,547490,32662747,4801970,109381081,1684855,873442,1119959,459424,2003168,69281,763078,382185,28304733,22,87638,1764,746,106468146,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,2,2,0,8172,1832.418,1859.505,49.22,0,14,0,2,250300,1503212,30528880,0,0,4,1951740,0,0,131.67,8170.57,0,0,0,0,2,54.36,99.81,0,0,0,0.1,0.08,0,1195
1422372796,95,649,21462732,187193472,26,4620253,184162,14925879,1975466,60194088,1432750,2305587,2165843,535736,1313064,279749,3271419,324750,74417726,71,366192,2838,1415,88527820,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,5,0,2,0,36681,1832.418,1859.505,49.22,0,14,0,4,250300,1503212,30529012,0,0,18,1951740,0,0,1653.73,9818.41,0,0,0,0,9.45,63.68,99.73,0,0,0,0.17,0.04,0.06,1334
1422372798,94,545,21859256,224451289,24,8795925,247435,17293533,696277,19403294,624282,857392,1282021,514889,1269077,164083,1251640,1056047,64721821,240,367423,135,50,217754416,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,8027,1832.418,1859.505,49.22,0,12,0,2,250300,1503208,30529264,0,0,4,1951740,0,0,32.34,7933.37,0,0,0,0,0.49,51.94,99.79,0,0,0,0.17,0.04,0,1286
1422372800,106,555,141021433,1116408802,335,79693552,3008915,164356497,6204082,279078232,8341969,7247686,13504982,6091366,10877341,94654,1030457,232418,55136165,30,127335,2361,156,112657145,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,4,1,2,0,4010,1832.418,1859.505,49.22,0,16,0,1,250300,1503208,30529280,0,0,4,1951740,0,0,1024.96,9014.19,0,0,0,0,10.28,60.7,99.85,0,0,0,0.12,0.02,0,1273
1422372802,103,3587,14561264,175465534,25,6688953,203853,16376081,1212460,66039428,1925047,1695456,3107769,795830,3015253,3039955,5188334,960560,197339010,2145,16748913,6405,561,341874105,3.9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,2,0,35412,1832.418,1859.505,49.22,0,13,0,4,250300,1503208,30523840,0,0,15,1951740,0,0,10138.33,13735.35,0,0,0,0,32.66,79.73,98.88,0,0,0,0.31,0.75,0.06,2920
1422372804,99,611,12022846,151945243,25,7434184,259045,26489160,2718224,89223851,3106014,3595442,1657973,890140,2075233,1439203,1737573,776257,103696447,61,783083,300,105,267132373,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,2,0,8180,1832.418,1859.505,49.22,0,8,0,2,250300,1503216,30524432,0,0,4,1951740,0,0,98.85,8151.77,0,0,0,0,1.5,53.92,99.81,0,0,0,0.15,0.04,0,1360
1422372806,96.5,709.5,42415960,218476346,32,14130209.25,570694,50570956.25,3856404.75,112935848,4694679.25,3882572.75,3994558.75,951958,1902818,780029,1414916,558469,68312197.75,45.25,434696,1018,601.25,186582777,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,2,0,13399,1290.578,1859.505,54.61,0,10.665,0,2.5,250300,1503214,30520932,0,0,6.5,1951740,0,0,1040.335,9171.085,0,0,0,0,6.305,59.79,99.665,0,0,0,0.2,0.135,0,1554.5
1422372808,96,682,41612863,229575818.25,32,12690449,529803.75,45305662.75,2858240.75,85571961.25,3823174,3041579.75,4271198,904631.75,1105244.25,105566,1053786.25,394627.75,40968027.75,103,93500.75,2184,583,116525974,1.5,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0,0.5,0,0,0,0,0,0.5,0,0,2,3,2,0,35866.5,748.738,1859.505,60,0,13.33,0,4.5,250300,1503214,30517002,0,0,17.5,1951740,0,0,1040.285,9168.02,0,0,0,0,6.305,59.765,99.645,0,0,0,0.185,0.135,0.03,1657
1422372810,100.5,534,10268130.75,177559766,24.75,7024095.75,262898,17413128.25,893039,46323649.25,1372625,1603022,2410105.25,781474,532886.25,151178,960146,523390.25,41881973.75,101,133016,4157.75,34.25,174727826,1.5,0,0,0.5,0.5,0,0.5,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,3,2,0,58988.5,748.738,1859.505,60,0,15.665,0,9,250300,1503212,30516978,0,0,28.5,1951740,0,0,131.67,8175.565,0,0,0,0,1.995,54.365,99.8,0,0,0,0.12,0.04,0.03,1538.5
1422372812,104,454.5,14766655,204454156,23.25,8050223.25,262009,17704938,896215.75,45950991.25,1123758.75,1979912,1770159.75,652864,784454.75,212079,904978,598205,34755840,25,165339,5683,0,222436884,0.5,0,0,0.5,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,4,1,2,0,36517,748.738,1859.505,60,0,19,0,7,250300,1503214,30517396,0,0,17.5,1951740,0,0,230.425,8271.325,0,0,0,0,3.49,55.86,99.81,0,0,0,0.135,0.04,0.01,1460.5
1422372814,100,400,16176036.25,215615429.25,23,8421268.25,256758,23988231,1469281.75,49322447,1028078,1738641,1361310,639248,899390,174337.75,1198440,408456.25,35274572,19.75,109254.25,2865.25,16,152981326,2,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,5,0,2,0,22272.5,748.738,1859.505,60,0,18,0,3,250300,1503220,30517466,0,0,11,1951740,0,0,213.25,8211.5,0,0,0,0,3.23,55.315,99.76,0,0,0,0.17,0.03,0.04,1419
1422372816,94,434,13120065,199543703,23.75,9053971.25,370441.75,29369556.75,1818677,56696871.75,1393040,905179,1527536.25,732688,913717,371090.75,1453716,270999.75,26169852.25,29.25,86600.25,1402,118.25,97965419,1.5,0,0.5,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0.5,0,5,2,2,0,42985.5,748.738,1859.505,60,0,19.82,0,7.5,250300,1503222,30517358,0,0,21,1951740,0,0,936.965,8999.78,0,0,0,0,6.285,58.925,99.77,0,0,0,0.155,0.04,0.03,1476.5
1422372818,93,431.5,11591972,202459328,24,8871829.25,364192.25,25093492.25,1331776.75,41536885,1295234.25,1063223,1391293,629906,953309,371190.25,1054669,415619,16658436,31,111232,2478,1045.25,113300751.25,0,0,0.5,0.5,0.5,0,0.5,0,0,0.5,0.5,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,5,2,2,0,28885,748.738,1859.505,60,0,18.82,0,6.5,250300,1503222,30516872,0,0,14,1951740,0,0,888.305,8992.77,0,0,0,0,5.55,58.475,99.82,0,0,0,0.12,0.05,0,1469.5
1422372820,94.5,392,11495125.25,193423317,24.75,9007306.25,338686,23924424,1814770.25,49597905,1173337.25,794369,1324583,585171.75,1511646,129457,1019312.25,460352,23225126,23.75,138454.75,2115.25,1270,127626937,1,0,0.5,0,0.5,0,0.5,0,0,1,0,0,0.5,0,0,0.5,0,0,0,0,0,0.5,0,0,4,2,2,0,32404,748.738,1859.505,60,0,11.4,0,3.5,250300,1503214,30517226,0,0,16,1951740,0,0,130.535,8129.735,0,0,0,0,1.98,54.09,99.81,0,0,0,0.12,0.05,0.01,1360
1422372822,100,397.5,12891685,200128022.75,25.25,9560766,329132,25120826,1837225.75,48155539.25,1086369.25,495677,1066717.25,631960.25,1641053.75,109846.25,1006040.75,395110,27855782.75,24.25,232702.25,1808,344,149599740.25,1,0,0.5,0,0,0,0,0,0,1,0,0,0.5,0,0,0.5,0.5,0,0.5,0,0,0.5,0.5,0,3,3,2,0,32445,748.738,1859.505,60,0,10.4,0,3.5,250300,1503216,30518222,0,0,16,1951740,0,0,280.32,8321.03,0,0,0,0,4.25,56.62,99.8,0,0,0,0.135,0.05,0.01,1377
1422372824,98.5,410.5,12309901.25,232491951.75,25.25,12322585.25,359341.25,29309655,2173638.25,58256759,1871605,799663.25,1133448,637823,1341288,60283,676523.25,485522,24937779,25,216140.25,2827.25,45.75,183319654,1,0,0.5,0.5,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0,1,0,2,3,2,0,8213,748.738,1859.505,60,0,11,0,2,250300,1503218,30518790,0,0,4,1951740,0,0,215.62,8296.035,0,0,0,0,3.27,55.9,99.83,0,0,0,0.135,0.03,0,1444
1422372826,93.5,408.5,11944437,206849394,25,12550360.75,371313,31426662.25,2394264.75,69717015.25,2412000,1529502.25,1624911.25,656119,1100788,154107.25,695248.25,431897,27360151,26,145894,2079,28.25,161709187.75,2.5,0,0.5,0.5,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0,3,2,2,0,24515,748.738,1859.505,60,0,11,0,3.5,250300,1503212,30518822,0,0,12,1951740,0,0,918.95,9105.49,0,0,0,0,5.49,59.105,99.77,0,0,0,0.145,0.05,0.03,1403.5
1422372828,94,410.5,10394263.25,165496031,25,8552735.75,275117,24592092.25,1500768,53432533,1670791,1898270,2260439,1170751.75,871879.75,332769,1240702,245795.25,23112733.75,15,90043,1170.75,28,95320978.75,1.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,3,0,2,0,24515,748.738,1859.505,60,0,12,0,3.5,250300,1503214,30519034,0,0,12,1951740,0,0,918.95,9106.485,0,0,0,0,5.49,59.105,99.75,0,0,0,0.16,0.06,0.03,1402.5
1422372830,94,476,8712720.75,151850782.75,23.75,4223974,158536.75,14689027,850865,39082398,1201280,1568828,2434792,1221556.25,995223,329637,1327910,352659.25,19954004,13.25,143274,2488.75,2865,115963592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8167.5,748.738,1859.505,60,0,12,0,2,250300,1503218,30519658,0,0,4,1951740,0,0,131.585,8168.48,0,0,0,0,1.995,54.34,99.81,0,0,0,0.135,0.05,0,1612
1422372832,95.5,454,8585523,168413300,24,3658882.25,100466.75,9988113.25,416810.25,25048411.25,770091,1091200,1630353.25,568794,1001333.75,321674.25,838974,545971,24122497.25,28.75,165967,3447.25,7714,188653812,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8173.5,748.738,1859.505,60,0,12,0,2,250300,1503222,30519626,0,0,4,1951740,0,0,230.56,8272.48,0,0,0,0,3.495,55.875,99.83,0,0,0,0.11,0.05,0,1561.5
1422372834,95.5,372,16208896,204908881.75,25.75,5590982.25,174276.75,14096908,651824.75,27584043,692096.75,700090.25,1000873.75,468435.25,957543,228219.25,935500,552208.75,20488333,34.25,91796,4531.75,7942,192150227.75,1.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,3,0,2,0,24521,748.738,1859.505,60,0,12.8,0,3.5,250300,1503220,30519488,0,0,12,1951740,0,0,229.15,8260.11,0,0,0,0,3.495,55.65,99.8,0,0,0,0.11,0.05,0.03,1325.5
1422372836,94,386.5,16729204,180139984,25,4724392,165428,13064909,662874,29933081,936728.25,981701.25,1727919.75,653365,702813,180080,1066221.25,523047.75,23534204,34,114144,3853.75,3493,148237257.75,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,3,0,2,0,24515,748.738,1859.505,60,0,14.8,0,3.5,250300,1503220,30519706,0,0,12,1951740,0,0,909.73,8984.29,0,0,0,0,5.985,58.85,99.77,0,0,0,0.135,0.06,0.03,1319.5
1422372838,94,392,8855876,147557836.25,25.75,3159841,96243,8394453.25,408400,25730333.75,851169,1227862,2039857.75,619022,582146.75,283397.75,1225598.75,518203,33132469,83.75,326651.25,1877,1341.75,184326107.25,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,22472,748.738,1859.505,60,0,13.5,0,3,250300,1503222,30519982,0,0,11,1951740,0,0,1153.62,9291.025,0,0,0,0,6.985,59.6,99.78,0,0,0,0.15,0.05,0.02,1317.5
1422372840,93.5,399,7325792,139883231,26.25,2827213.25,91328.25,6985644.75,363159.75,24255718.25,734593,1535323.75,2187830,610570,755184.75,270219,1357858.75,424884,35293750.75,109,692138,717.25,1221.75,199916193,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,23238,748.738,1859.505,60,0,11.5,0,4,250300,1503220,30520566,0,0,11.5,1951740,0,0,748.13,8887.785,0,0,0,0,5.985,57.355,99.81,0,0,0,0.125,0.04,0.02,1326.5
1422372842,93.5,403.5,5929675,145525744,27.25,3208408,84606,7356547,379959.25,22725786.75,794221.75,1513606.75,2341829.25,646757,899043,167050.25,1276994.75,363901.75,41402791.75,67.25,463558.25,832,1176,133530199.75,1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8931.5,748.738,1859.505,60,0,20,0,3,250300,1503220,30520988,0,0,4.5,1951740,0,0,587.785,8672.555,0,0,0,0,6.23,58.06,99.82,0,0,0,0.11,0.04,0.02,1358
1422372844,95,397.5,14231322.75,178649053,27,5559557,131886,11393448,548257,34888354,1319635.75,1705269.75,3543637,737789.75,844821,211465,1147423.75,427605.25,40923838.75,40,196990.75,709,2477,119087579,1,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,4,0,2,0,22465.5,748.738,1859.505,60,0,19,0,3,250300,1503220,30521312,0,0,11,1951740,0,0,213.72,8246.62,0,0,0,0,3.24,55.57,99.77,0,0,0,0.135,0.05,0.04,1358.5
1422372846,99,394.5,15418678.75,173596402.25,25,5087696.75,137296.75,11414320,595612.75,43421557,1539766.25,1924964.25,3729218,773730.25,843911.25,330587,1065639,490448,33142324,36,317571,246,3218,135570284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,2,0,1,0,22472,748.738,1859.505,60,0,13,0,3,250300,1503220,30521834,0,0,11,1951740,0,0,845.385,8901,0,0,0,0,4.99,57.61,99.77,0,0,0,0.135,0.07,0.02,1328
1422372848,102,379,8605310.75,153590856,25.25,4243940,114757.75,10322161,537542.25,37143925,1348120.75,1795055,2787428,633622.25,972331,269953,1138413.75,441701,32463947.25,34.75,216681.25,1632,2250.75,135730814,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,8172,748.738,1859.505,60,0,15,0,2,250300,1503220,30521748,0,0,4,1951740,0,0,845.385,8900,0,0,0,0,4.99,57.61,99.8,0,0,0,0.11,0.08,0,1306.5
1422372850,98,376.5,17394866.75,176075289.25,25.75,5091860.75,142982.25,11908161,698702,33325783,1675922,2203504.75,2188931,625734,3122047.25,314568.75,1028382,467985,29126205.75,21.25,95067.25,1748,1082,137754585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,22472,748.738,1859.505,60,0,12.5,0,3,250300,1503220,30521326,0,0,11,1951740,0,0,131.67,8168.58,0,0,0,0,1.995,54.365,99.8,0,0,0,0.11,0.06,0.02,1303
1422372852,93.5,399,16637691.25,169583725,25,4547310.75,142433,11678365,882057,24791203,1245750.75,1477556,1363233.25,636574,3102148.75,294977.25,804292.25,532341.75,38656970.75,26.75,235095.25,386,1036,147102088,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0.5,0,5,0,2,0,22472,748.738,1859.505,60,0,10.5,0,3,250300,1503222,30521480,0,0,11,1951740,0,0,230.425,8267.335,0,0,0,0,3.49,55.86,99.81,0,0,0,0.135,0.03,0.02,1350.5
