timestamp,powerWatts,contexts,instructions,cpu-cycles,cpu-migrations,branches,branch-misses,cache-misses,L1-icache-load-misses,L1-dcache-load-misses,L1-dcache-store-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,SIMD_FP_256_PACKED_SINGLE,SIMD_FP_256_PACKED_DOUBLE,FP_COMP_OPS_EXE_X87,FP_COMP_OPS_EXE_SSE_FP_PACKED_DOUBLE,FP_COMP_OPS_EXE_SSE_FP_SCALAR_SINGLE,FP_COMP_OPS_EXE_SSE_PACKED_SINGLE,FP_COMP_OPS_EXE_SSE_SCALAR_DOUBLE,L2_RQSTS_ALL_CODE_RD,L2_RQSTS_CODE_RD_HIT,L2_RQSTS_CODE_RD_MISS,UOPS_RETIRED_ALL,Core_0,Core_1,Core_2,Core_3,Core_4,Core_5,Core_6,Core_7,Core_8,Core_9,Core_10,Core_11,Core_12,Core_13,Core_14,Core_15,Core_16,Core_17,Core_18,Core_19,Core_20,Core_21,Core_22,Core_23,Core_24,Core_25,Core_26,Core_27,Core_28,Core_29,Core_30,Core_31,Core_1CPU,Core_2CPU,numSockets,bytes_read,bytes_written,disk_free,disk_total,part_max_used,read_time,write_time,reads,writes,mem_buffers,mem_cached,mem_free,mem_shared,page_in,page_out,swap_free,swap_in,swap_out,bytes_in,bytes_out,drops_in,drops_out,errs_in,errs_out,pkts_in,pkts_out,cpu_idle,cpu_intr,cpu_nice,cpu_sintr,cpu_system,cpu_user,cpu_wio,interrupts
1422022430,112.7878,543.4,525367350.8,2648223621,10.36,105636785.2,1765143.03,2307479.51,4386731.47,2794163.59,235613.22,2243408.49,947141.21,1456557.32,1342524.91,0,0,151592.77,0,0,0,2824.85,5060516.88,2221882.15,2848567.73,1073441529,0,0.3,0,0,0.7,0,0,0.6,0,0,100,0,0,0,1.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,16964.9,403.152,428.862,9.27,0,4.661,0,3.1,67651.6,617712,129191752,0,0,8.4,31249404,0,0,1405.973,123970.352,0,0,0,0,23.05,21.583,96.78,0,0,0,3.17,0.023,0.027,8489.5
1422022440,113.3349,558.7,540540371.5,2586099736,48.31,107587534.4,2135327.54,2359566.45,5077020.98,3327892.99,358096.54,2542720.49,979822.87,1516524.52,1358001.49,0,0,200505.18,0,0,0,2292.81,6071419.55,3040093.38,3205596.73,1027047802,0,0.7,0,0,0,0,0,1.4,0.6,0,100,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,14684.1,403.152,428.862,9.27,0,6.019,0,1.3,67663.6,617672.4,129191977.6,0,0,7,31249404,0,0,1301.273,109672.794,0,0,0,0,20.915,21.41,96.774,0,0,0,3.17,0.039,0.02,8614.8
1422022450,113.4126,1231.9,613733347.5,2659249541,107,123232561.4,2729842.17,2432294.94,6151801.28,4077057.52,544212.49,2992472,1019819.73,1609368.99,1380454.69,0,0,271083.57,0,0.18,0,2638.21,7687868.93,4249521.55,3763174,1120060090,0,0,0,30,0,0,0,0,1.7,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,14436.6,403.152,428.862,9.27,0,3.585,0,2,67674.4,617580,129191872,0,0,7,31249404,0,0,1343.152,39920.056,0,0,0,0,11.073,21.921,96.664,0,0,0,3.188,0.138,0.017,8737.3
1422022460,113.8035,2276.2,544957647,2577921471,42,108456778,2076296,2357149,4897601,3157782,333983,2484514,967483,1488364,1343037,0,0,191417,0,0,0,2188,6205243,2964504,3207594,1065982039,0,0,0,100,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,15086.2,403.152,428.862,9.27,0,2.614,0,1.7,67683.6,617618.4,129191540,0,0,7.6,31249404,0,0,77007.768,13384014.83,0,0,0,0,1438.91,257.851,96.518,0,0,0.015,3.221,0.233,0.013,10210.9
1422022470,114.1582,3476.9,626754900.2,2662634673,34.26,123566974,2082829.75,2315481.65,7724881.34,4925315,949136.49,2982389.47,952423.18,1564459.76,1327694.63,0,0,280521.52,0,0.42,0,11381.56,10367567.33,6345058.26,4012700.48,1157272504,0,0,0,70,3.87,0,0,0,31.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,15493.9,403.152,428.862,9.27,0,5.531,0,1,67694.4,617710.4,129192429.6,0,0,7.8,31249404,0,0,286332.012,205104016,0,0,0,0,5470.391,3292.987,96.613,0,0,0.05,3.284,0.039,0.017,13715.6
1422022480,116.7614,9097.1,817391441,2859254549,14.46,158153559.7,2098091.05,2217633.75,14306110.16,9105214.09,2377112.21,4136975,917845.57,1738466.15,1292433.21,0,0,489292.84,0,0,0,33911.17,20046394.52,14232671,5852589.35,1384881602,0,0,0.3,0,9.03,3.87,0,0.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,11993.6,403.152,428.862,9.27,0,5.667,0,1.3,67704.8,617714.8,129193211.2,0,0,5.9,31249404,0,0,328748.431,577297523.2,0,0,0,0,6304.044,9085.04,96.41,0,0,0.035,3.489,0.057,0.013,14802.5
1422022490,117.8734,9028.2,832739383.9,2874887678,15.26,159409217.7,2238744.74,2268083.56,15132816.78,9527452.68,2384110.52,4212072.12,943172.66,1783504.38,1323119,0,0,510447.72,0,0,0,36415.06,21204003.94,15426000,5802519.54,1448428766,0,0,0.8,0,2.38,10.32,0,0.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,16968.6,403.152,428.862,9.27,0,4.09,0,2.4,67717.6,617712.8,129193001.6,0,0,8,31249404,0,0,233861.172,570714956.8,0,0,0,0,4451.578,8994.056,96.416,0,0,0.008,3.5,0.05,0.018,13093.8
1422022500,117.2232,8208.4,926835930.7,2981152678,33.88,176803075.3,2881107.24,2453031.82,19274911,11129965.18,2642846.22,4741541,1030364.84,1995605.02,1432236.78,0,0,611151,0.12,0.12,0,36591.46,27304993.76,21157708,6165863.32,1605022700,0,0,0,0,29.52,13.8,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,16475,403.152,428.862,9.27,0,1.74,0,3.4,67726.4,617716.8,129192678.4,0,0,8,31249404,0,0,468367.928,576042163.2,0,0,0,0,8970.622,9076.882,96.428,0,0,0.054,3.448,0.048,0.02,17561.2
1422022510,117.0074,7735.8,1001591481,3064268528,90.28,192349965,2979367.66,2329883.78,20523753.34,12127648.94,3107867.04,5144037.94,981640.54,1940737.88,1375998.28,0,0,667768.26,0.48,0.48,0,36768.28,29566880.86,22820049.84,6739986.06,1693491415,0,0,0,0,82.82,55.2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,14847.2,403.152,428.862,9.27,0,4.912,0,1,67737.6,617720.8,129192838.4,0,0,7,31249404,0,0,1182552.95,606291929.6,0,0,0,0,22712.85,9593.984,96.364,0,0,0.09,3.414,0.074,0.05,30547.4
1422022520,117.5032,9816.8,832417754.1,2878983864,35.86,160960202.7,2281282.62,2232930.42,14739801.32,9318632.72,2405201.22,4269947.34,939493.28,1784844.98,1297469.14,0,0,523420.24,0,0,0,34243.36,20354125,14376409.32,5894860.88,1452092268,0,0,0,0,11.28,2.58,0,0.2,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,7994.4,403.152,428.862,9.27,0,4.228,0,1,67747.2,617724,129192742.4,0,0,4,31249404,0,0,246395.888,566090880,0,0,0,0,4695.384,8952.234,96.286,0,0,0.01,3.486,0.206,0.012,13417.8
