timestamp,powerWatts,contexts,instructions,cpu-cycles,cpu-migrations,branches,branch-misses,cache-misses,L1-icache-load-misses,L1-dcache-load-misses,L1-dcache-store-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,SIMD_FP_256_PACKED_SINGLE,SIMD_FP_256_PACKED_DOUBLE,FP_COMP_OPS_EXE_X87,FP_COMP_OPS_EXE_SSE_FP_PACKED_DOUBLE,FP_COMP_OPS_EXE_SSE_FP_SCALAR_SINGLE,FP_COMP_OPS_EXE_SSE_PACKED_SINGLE,FP_COMP_OPS_EXE_SSE_SCALAR_DOUBLE,L2_RQSTS_ALL_CODE_RD,L2_RQSTS_CODE_RD_HIT,L2_RQSTS_CODE_RD_MISS,UOPS_RETIRED_ALL,Core_0,Core_1,Core_2,Core_3,Core_4,Core_5,Core_6,Core_7,Core_8,Core_9,Core_10,Core_11,Core_12,Core_13,Core_14,Core_15,Core_16,Core_17,Core_18,Core_19,Core_20,Core_21,Core_22,Core_23,Core_24,Core_25,Core_26,Core_27,Core_28,Core_29,Core_30,Core_31,Core_1CPU,Core_2CPU,numSockets,bytes_read,bytes_written,disk_free,disk_total,part_max_used,read_time,write_time,reads,writes,mem_buffers,mem_cached,mem_free,mem_shared,page_in,page_out,swap_free,swap_in,swap_out,bytes_in,bytes_out,drops_in,drops_out,errs_in,errs_out,pkts_in,pkts_out,cpu_idle,cpu_intr,cpu_nice,cpu_sintr,cpu_system,cpu_user,cpu_wio,interrupts
1422006910,113.1844,543.8,500172695.2,2534516047,12.78,98156503.18,1727865.04,2312822,4267084.22,2716583.22,219418.68,2189210.68,946761.02,1479637.96,1353124.18,0,0,164080.16,0,0,0,2175,5289895,2311626.14,2851670.24,968360820.5,0,0,0,0,0,0.4,0,0,0,0,100,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,10471.2,401.3808,428.862,9.22,0,6.242,0,1,3947.2,528301.6,129376444.8,0,0,5.2,31249404,0,0,295.14,2545.546,0,0,0,0,1.68,16.914,96.79,0,0,0,3.174,0.02,0.02,8599.4
1422006920,113.4996,543.8,497099639.4,2536030157,12.76,98554250.14,1739605.82,2303846.78,4279464.84,2732599,225630,2214167.12,942896.22,1473861.66,1358648,0,0,157797.46,0,0,0,2284.78,5243218.72,2369796.66,2862558.74,969458168.8,0,0,0,0,0,0.6,0,0,0,0,100,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,23724.4,403.191,428.862,9.22,0,4.46,0,1.8,3960,528299.2,129379868.8,0,0,11.2,31249404,0,0,297.242,2548.224,0,0,0,0,1.72,16.94,96.79,0,0,0,3.176,0.02,0.02,8600
1422006930,112.7324,542.4,506745693.5,2540630961,13,100513429.5,1770622.98,2300084,4383904.02,2778128.04,236020,2254099,938424.18,1474635.58,1359346,0,0,175948.58,0,0.24,0,2630.74,5384581.12,2414330.62,2878416.68,983975302.4,0,0,0,0,0,0,0,0,0,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,30432.2,403.191,428.862,9.22,0,2.85,0,2.2,3975.2,528298.4,129380236.8,0,0,14.8,31249404,0,0,339.478,2611.48,0,0,0,0,1.96,17.28,96.794,0,0,0,3.17,0.02,0.016,8602.4
1422006940,112.7512,553.8,535802148.7,2629387065,12.72,107101011,1771060.16,2297701.64,4376684.62,2732594.18,221764.06,2196944.48,936025.86,1472083.76,1355117.64,0,0,195087.56,0,0.36,0,2882.66,5371380.84,2412013.32,2878432.82,1080013664,0,0,0.4,0,0,0,0,0,0,0,100,0,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2944.4,56763.6,396.587,428.862,9.532,3.024,4.544,0.8,1,4223.2,528759.2,129376761.6,0,1.6,28,31249404,0,0,388.102,2674.612,0,0,0,0,2.34,17.756,96.772,0,0,0,3.178,0.028,0.022,8608.8
1422006950,112.4698,1019.2,568104583.8,2699060672,44,113866966.1,2042957.78,2331500.34,4917259,3130052.34,322036.08,2439227,955379.44,1492497.06,1357772.42,0,0,193144.98,0,0,0,2645.58,6084505.18,2922158.16,3138027,1153259884,0,0,0.6,0,0,0,1.2,0,0,0,60,0.4,0.6,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,4416.6,138084.2,386.681,428.862,10,4.536,7.02,1.2,2.6,4591.2,529436,129371648,0,2.4,67.6,31249404,0,0,733.216,3059.08,0,0,0,0,3.336,18.97,96.666,0,0,0,3.194,0.096,0.04,8705
1422006960,112.7216,1235,550979270.8,2589132668,62.22,108922227,2224405.58,2362039.26,5305230.26,3428828,384797.52,2595148,973315.58,1528082.82,1374414.52,0,0,208216.62,0,0,0,2910.64,6560915.14,3179875.96,3311248.04,1046462964,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,96536.8,386.681,428.862,10,0,4.972,0,4.2,4599.2,529437.6,129371116.8,0,0,47.4,31249404,0,0,937.574,3262.704,0,0,0,0,3.83,19.502,96.654,0,0,0,3.184,0.124,0.028,8745.8
1422006970,113.4322,544,509353304,2541345018,12.88,101253480,1746333.04,2278289.26,4362065.58,2776596.54,224323.12,2202730,930877.28,1446717.96,1346563.92,0,0,146753.66,0,0,0,2356.56,5104278.44,2383373.42,2894250.64,990651259,40,0,0,0,0,0,1.8,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,15022,386.681,428.862,10,0,2.752,0,2.2,4610.4,529436.8,129370761.6,0,0,7.4,31249404,0,0,347.792,2547.738,0,0,0,0,1.71,17.022,96.78,0,0,0,3.164,0.036,0.014,8592.4
1422006980,114.148,535.2,536063669,2640738643,12.82,107337124,1720012.42,2274734.62,4307086.12,2747314.28,235423,2209665.72,927435.16,1452893.02,1342204.52,0,0,146285.54,0,0.24,0,3079.26,5156545,2290342,2865180,1071773370,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,9622.6,386.681,428.862,10,0,4.742,0,1,4623.2,529433.6,129371411.2,0,0,4.6,31249404,0,0,290.064,2532.546,0,0,0,0,1.59,16.826,96.784,0,0,0,3.166,0.03,0.016,8574.2
1422006990,113.888,537.4,533094824.8,2662626451,13,107301079.8,1735346.48,2274671.54,4269276.34,2702847,226561,2206660.86,931280.92,1456473.88,1340697.82,0,0,149600.02,0,0.36,0,3104.06,5165277.78,2286195.08,2851673.36,1088230677,73.72,0,0,0,0,0,0,0,26.4,0,0,1.8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,11089.2,386.681,428.862,10,0,4.28,0,1.4,4631.2,529436,129371022.4,0,0,5.6,31249404,0,0,338.328,2602.438,0,0,0,0,1.95,17.22,96.782,0,0,0,3.164,0.034,0.014,8569.6
1422007000,113.125,543.4,506379282.9,2538085473,14.14,99983611,1739906.22,2290032,4248018,2668530.68,215836.26,2207334.74,935873.84,1448128.38,1339130.92,0,0,152853.22,0,0,0,2583.92,5122763,2301219.78,2838931,986676222.2,20.58,0,26.68,0,0,0,0,0,39.6,13.2,0,1.8,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,12233.4,386.681,428.862,10,0,3.52,0,1.6,4639.2,529436,129371593.6,0,0,6.4,31249404,0,0,362.558,2638.11,0,0,0,0,2.13,17.424,96.754,0,0,0,3.166,0.044,0.036,8510.8
1422007010,113.5046,538.4,541843974.8,2575727273,44.06,107540927.5,2068053.52,2333059.06,4934412.16,3112316.38,330408.72,2497060.62,966177.96,1510456.48,1361042.48,0,0,193233,0,0,0,2622,5870241.34,2854554.82,3148594.58,1042622328,0,0,40.42,0,0,0,0.8,0,0,20.2,0,0,41.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,7341,386.681,428.862,10,0,4.4,0,1,4647.2,529434.4,129371513.6,0,0,4,31249404,0,0,290.12,2532.816,0,0,0,0,1.59,16.83,96.75,0,0,0,3.164,0.046,0.04,8473.6
1422007020,113.4432,968.6,558433132.6,2604029390,59,110490545.2,2232416.34,2357789.64,5320377.12,3406090.02,398850,2635445,974618.28,1534386,1368700.48,0,0,208535.76,0,0.24,0,2350,6290463,3164837.18,3300458.76,1063591309,0,0,34.2,0.4,0,0,1.2,0,0,1,0,0,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,11583.4,386.681,428.862,10,0,3.8,0,1.4,4655.2,529438.4,129370648,0,0,6,31249404,0,0,736.948,3021.322,0,0,0,0,3.186,18.702,96.704,0,0,0,3.186,0.1,0.01,8660.6
1422007030,112.645,1184.6,512031408.3,2562565278,12.84,100961489,1740507.06,2289838,4284560,2738836.04,215719,2186504.84,930046,1447163.46,1337407.54,0,0,149893.24,0,0.36,0,2872.76,5230847,2370749.06,2869170.72,993587046,0,0,50.4,40.6,0,0,0,0,0,1,0,0,0,10,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,15335.8,386.681,428.862,10,0,3.028,0,1.6,4666.4,529441.6,129370694.4,0,0,7.8,31249404,0,0,960.362,3265.302,0,0,0,0,3.984,19.638,96.666,0,0,0,3.19,0.13,0.014,8708.8
1422007040,113.1558,539.2,512236635.5,2547934715,12.84,101709244.4,1730932.16,2281170,4252715,2708059,214691.26,2181487.04,931424.68,1458925.82,1337546.42,0,0,150026,0,0,0,3260,5230867.38,2319232.72,2885209,1005864250,0,0,0,100,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,10114.6,386.681,428.862,10,0,4.742,0,1,4679.2,529432,129371798.4,0,0,5.2,31249404,0,0,290.144,2533.02,0,0,0,0,1.59,16.83,96.78,0,0,0,3.164,0.04,0.016,8573
1422007050,113.656,537,512238439.5,2534865012,12.78,101429741.4,1715854.86,2281447,4276164.44,2747259.92,236058.54,2192939.72,929920.14,1464583,1334187.58,0,0,151103.82,0,0,0,2383.52,5130094,2339809.56,2885799,997565823.6,0,0,0,100,0,0,0,0,0,1.4,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,8792,386.681,428.862,10,0,4.332,0,1,4687.2,529432,129372124.8,0,0,4.4,31249404,0,0,335.656,2598.828,0,0,0,0,1.906,17.194,96.776,0,0,0,3.166,0.044,0.01,8554.8
1422007060,113.536,540.4,510576092,2537313945,13,101542444.2,1714280.86,2284917.38,4248000,2670774,219355.94,2183006,934877.82,1465820.78,1337451.38,0,0,152142.52,0,0,0,2480.12,5168372.36,2343544.28,2856827.54,996112678.2,0,0,0,100,0,0,0,0,0,1.6,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,11040.2,386.681,428.862,10,0,2.998,0,1.4,4695.2,529432,129372251.2,0,0,5.4,31249404,0,0,357.806,2626.342,0,0,0,0,2.064,17.34,96.774,0,0,0,3.16,0.05,0.01,8530.4
1422007070,113.5996,540.6,549494509.1,2575207239,43,108233750.2,2043331.96,2335793.32,4934509.96,3113808,308529.08,2405812.68,965591,1531770,1356309.16,0,0,191983,0,0,0,2143.72,6015139.58,2868500.16,3100797.88,1040134640,0,0,0,60,0,0,0,0,0,1,0,0,0,0,0.6,40.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,12360.8,386.681,428.862,10,0,3.1,0,1.6,4703.2,529435.2,129372195.2,0,0,6,31249404,0,0,289.322,2526.08,0,0,0,0,1.59,16.776,96.776,0,0,0,3.164,0.05,0.01,8546.4
1422007080,113.199,982,565060140.6,2594017907,57.68,109970589.7,2171678.58,2364708.16,5236381.96,3348504,369301.28,2518420.44,977346.64,1557047.04,1364405.54,0,0,214991.94,0,0,0,2786.66,6447209.78,3127966,3246733.62,1055991222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,10441.8,386.681,428.862,10,0,4.4,0,1,4711.2,529441.6,129372075.2,0,0,5.2,31249404,0,0,738.868,3021.332,0,0,0,0,3.222,18.698,96.698,0,0,0,3.182,0.106,0.01,8661.6
1422007090,112.8864,1314.1,497749767.7,2537299397,12.29,98599602.03,1706527.17,2312221.99,4243327.03,2650312,217654.94,2226673,950142.25,1464498.03,1332369.98,0,0,156853.38,0,0,0,3237.17,5252745.11,2344881.67,2862257.73,969265973.3,0,0,0,0,0,0,0,0,0,0.7,0,0.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,9460.8,386.681,428.862,10,0,5.501,0,1,4720.8,529444,129371880.8,0,0,4.3,31249404,0,0,1073.776,3386.711,0,0,0,0,4.416,20.099,96.647,0,0,0,3.188,0.145,0.013,8727.9
1422007100,112.7118,540.8,495208867.3,2539681741,12.94,98459155.04,1742896.06,2326860.82,4278925.08,2657567,215214,2245020.92,961098.32,1476854.38,1333699.52,0,0,152111,0,0,0,2646,5279761.96,2273796,2881880.76,969256583.4,0,0,0,0,0,0,0,0,0,0,0,1.2,0.8,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,13218,386.681,428.862,10,0,4.534,0,1.4,4735.2,529444,129371664,0,0,6.2,31249404,0,0,287.126,2534.014,0,0,0,0,1.53,16.83,96.784,0,0,0,3.164,0.036,0.016,8577.2
1422007110,112.773,542.6,497233353.9,2542801698,13.52,98483944.28,1726086.72,2305711.36,4371095.84,2746404.92,230147.08,2230284,945166.08,1470119,1343765.08,0,0,153099.88,0,0.32,0,1783.98,5247472.28,2350078.12,2894498,966923866,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,14502,386.681,428.862,10,0,2.626,0,1.6,4743.2,529442.4,129371448,0,0,6.8,31249404,0,0,333.598,2598.964,0,0,0,0,1.866,17.194,96.774,0,0,0,3.174,0.042,0.014,8562.6
1422007120,113.0062,550.4,510210508.8,2586023306,12.52,101085558.7,1682241,2307584.28,4301224.34,2749276.16,249449.18,2261269.22,945161.08,1469534.58,1343927.78,0,0,160730.16,0,0.48,0,2296.24,5233207.96,2367646.84,2887346.74,1013438927,0,0,0,40,0,0,0,0,0,0,0,0,2,0,0.4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,9593,386.681,428.862,10,0,3.942,0,1,4751.2,529441.6,129371760,0,0,4.6,31249404,0,0,353.134,2630.778,0,0,0,0,1.964,17.376,96.754,0,0,0,3.18,0.06,0.016,8552.8
1422007130,113.6694,548.4,552842848.6,2638603372,41,110096532,1986103.66,2344546.44,4830722.68,3153080.56,355014.38,2523629.44,977979.02,1538496.98,1364577.58,0,0,200248.42,0,0,0,2853,6100853,2938799.44,3206576.72,1099484528,0,40,0,60,0,0,0,0,0,0.4,0,0,1.2,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,8156.4,386.681,428.862,10,0,3.4,0,1,4759.2,529440.8,129371760,0,0,4,31249404,0,0,284.958,2533.154,0,0,0,0,1.49,16.83,96.764,0,0,0,3.18,0.052,0.01,8574.2
1422007140,114.1587,919.5,568989873.4,2609367098,65.56,112459971,2205259.78,2377240.59,5323556.86,3552781.45,457582.79,2718126.97,998472.47,1590706.28,1392475,0,0,224120.56,0,0,0,2555.76,6837508.61,3382619.62,3394355.45,1096610388,0,100,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,48290.7,391.634,428.862,9.766,0,3.901,0,1.6,4770,529436,129373531.2,0,0,23.5,31249404,0,0,654.549,2990.354,0,0,0,0,2.873,18.807,96.716,0,0,0,3.186,0.085,0.013,8834
1422007150,113.524,1422.5,511381580.7,2541680919,13.42,100768167.4,1706143.01,2304867.52,4266664.09,2762296.35,233243,2262250.58,939200.85,1471312.16,1355681.38,0,0,147117.89,0,0,0,2527.53,5065797.01,2253945.95,2846836.69,1005933218,0,100,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,102546,403.191,428.862,9.22,0,4.111,0,2.4,4788.8,529438.4,129376764,0,0,49.8,31249404,0,0,1149.136,3602.023,0,0,0,0,4.75,21.458,96.644,0,0,0,3.191,0.145,0.02,9140.9
1422007160,114.3241,541.7,522374320,2545106842,12.84,102291372,1725022.49,2310911.99,4317239,2823319.29,281172.09,2283579.53,947210.42,1473301.85,1357341.15,0,0,170752.73,0,0,0,1715.13,5301850.59,2431572.78,2905589,1008776004,0.3,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,6625.5,10390,388.1184,428.862,12.454,1.866,5.098,1.5,1,5340,530438.8,129373754.4,0,3.3,5,31249404,0,0,309.305,2561.684,0,0,0,0,1.75,17.087,96.746,0,0,0,3.173,0.046,0.035,8488.5
1422007170,114.3594,561.4,530233938.5,2552764164,13.98,104694473,1781127.12,2304261.32,4455451,2880416,284785.12,2266573,957978.74,1507291.04,1367461.58,0,0,196845.02,0,0,0,2523.84,5452367.36,2557738.08,2904648,1023561662,1,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,13251,154150.8,352.949,428.862,20,3.732,4.7,3,1.8,6608,532800,129366220.8,0,6.6,75.4,31249404,0,0,373.986,2653.204,0,0,0,0,2.22,17.694,96.722,0,0,0,3.172,0.052,0.054,8608.6
1422007180,114.1964,986.4,542501544.1,2573894723,46.24,108630858.8,2066300.14,2334975.88,5025313.72,3215659.42,373420.66,2536579.68,968948.22,1523688.98,1386414.32,0,0,184070.38,0,0,0,3081.08,5794997.78,2718126.94,3119373.14,1054714733,0.6,100,0,0,0,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,411161,352.949,428.862,20,0,8.658,0,7,6623.2,532871.2,129366208,0,0,200.6,31249404,0,0,806.466,3140.628,0,0,0,0,3.636,19.356,96.702,0,0,0,3.172,0.104,0.022,8706.2
1422007190,113.7078,1201.8,592805659.6,2634207347,91.18,119830588.8,2595173.06,2404477.92,6093594.18,3875229.94,537739.64,2931345,1006907.88,1585238.64,1404208.04,0,0,241071.88,0,0,0,2665,7082114.58,3663273.76,3574631.42,1082921510,0,60,0,0,0,0.6,0,0,0,40.6,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,291005.4,352.949,428.862,20,0,10.938,0,8.6,6634.4,532886.4,129365696,0,0,142,31249404,0,0,957.686,3281.032,0,0,0,0,3.894,19.69,96.676,0,0,0,3.182,0.128,0.014,8754.4
1422007200,113.7618,860.1,569833071,2606699758,63.58,113531694.6,2324193.83,2373165.48,5441861.49,3534358.96,448627.52,2702187.83,985896,1550778.09,1388720.75,0,0,220382.08,0,0,0,2736.84,6640328.46,3349306.96,3366033,1006655489,0,0,0,0,0,0,0,0,0,100,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,16684.8,352.949,428.862,20,0,4.908,0,1.7,6646.4,532885.2,129365261.6,0,0,8.5,31249404,0,0,624.827,2907.142,0,0,0,0,2.757,18.28,96.73,0,0,0,3.179,0.071,0.017,8665.9
1422007210,113.2978,1175.2,494438895.5,2532968556,12.64,98261822,1724334.84,2306153.72,4301648.86,2787611.24,285475,2270208.54,949389.84,1457724,1370870.82,0,0,155220.88,0,0,0,1795.08,5125487.34,2271933.34,2863600.38,978209375.3,0,0,0,0,0,0,0,0,0,100,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,12432.2,352.949,428.862,20,0,4.132,0,1.4,6655.2,532886.4,129365518.4,0,0,6.2,31249404,0,0,963.914,3274.144,0,0,0,0,4.014,19.69,96.658,0,0,0,3.188,0.138,0.01,8733.2
1422007220,112.6708,541,494786026.7,2534536303,12.67,98061801.83,1732690.26,2316706.88,4353517,2758436.18,259649.41,2269065,950758.44,1463385.33,1360489.74,0,0,156427,0,0.35,0,1936.62,5215997,2341044.58,2907180.24,981041047,0,0,0,0,0,0,0,0,0,100,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,15377,352.949,428.862,20,0,1.789,0,1.7,6662.4,532884,129365820.8,0,0,7.4,31249404,0,0,285.749,2540.215,0,0,0,0,1.5,16.87,96.757,0,0,0,3.17,0.063,0.01,8601.2
1422007230,112.6742,544.1,498902729,2535886985,11.38,97525310.96,1700197.06,2319962.52,4233000.21,2720911.89,255882.28,2271576.63,947354.14,1470534.31,1350402.45,0,0,161538.48,0,0,0,2261.07,5092997.17,2307681.12,2903390.11,972351833.2,0,0,0,0,0,0,0,0,0,100,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,11553.5,352.949,428.862,20,0,3.202,0,1,6670.4,532886.4,129366220.8,0,0,5.4,31249404,0,0,317.498,2572.727,0,0,0,0,1.722,17.035,96.756,0,0,0,3.17,0.064,0.01,8539.5
1422007240,112.4599,538.6,495566737.3,2532249177,12.01,97616072.63,1702215.34,2310883,4286238.41,2783114.32,263458,2251341.72,945594.86,1457718.52,1361401,0,0,152602.65,0,0,0,2137.04,5080034.81,2207548.22,2845961.17,977777037.1,0,0,0,0,0,0,0,0,0,100,0,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,7782.5,352.949,428.862,20,0,4.3,0,1,6678.4,532890.8,129366462.4,0,0,4,31249404,0,0,359.52,2613.341,0,0,0,0,2.015,17.24,96.773,0,0,0,3.173,0.044,0.01,8445.4
1422007250,112.5076,544.6,523499112.2,2565895490,37.58,103692561.1,1974934.54,2347725.15,4773054.34,3096516.53,333781.19,2449884.75,963716,1499540.07,1380304.15,0,0,180826.95,0,0,0,2291.45,5845303.18,2719603.79,3077529.72,1016936356,0,0.3,0,0,0,0,0,0,0,100,0,0,0.6,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,9542.1,352.949,428.862,20,0,3.899,0,1.3,6686.4,532886.8,129366018.4,0,0,4.9,31249404,0,0,284.89,2532.578,0,0,0,0,1.49,16.823,96.783,0,0,0,3.177,0.03,0.01,8577.9
1422007260,113.4044,858.8,560746509.1,2605310378,70.63,110737779.8,2296665.43,2390386.44,5411716.17,3585532.12,446107.98,2681694,984652.81,1553235,1403530.07,0,0,221912.51,0,0,0,2212.36,6849565.02,3426053.37,3373219.64,1066677059,0,0.7,0,0,0,0,0,0,0,100,0,0,1.4,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,12971.4,352.949,428.862,20,0,2.431,0,1.7,6694.4,532886.4,129366186.4,0,0,6.1,31249404,0,0,620.082,2899.675,0,0,0,0,2.687,18.234,96.727,0,0,0,3.182,0.081,0.01,8641.5
1422007270,113.5641,1286.4,498464364.2,2535751078,11.08,98148684.42,1702027,2314089.63,4244287.93,2756773.96,260187.88,2258798.19,949574.71,1466642.39,1366709.15,0,0,156939.02,0,0,0,2035.26,5091675.36,2246886.17,2870037.23,977370893,0,0,0,0,0,0,0,0,0,100,0,0,0,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8727.3,352.949,428.862,20,0,4.22,0,1,6702.4,532889.6,129365858.4,0,0,4,31249404,0,0,1066.776,3387.117,0,0,0,0,4.283,20.103,96.64,0,0,0,3.198,0.152,0.01,8722.9
1422007280,113.3366,541.5,528948998.5,2665000046,11.34,106377857,1693512.79,2297121.22,4277133.39,2750993.74,249259.89,2257828.97,944481.48,1464635.33,1337490.08,0,0,152995,0,0,0,2026.66,5156368,2293329.06,2864130.65,1108613140,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,7909.2,352.949,428.862,20,0,2.88,0,1,6710.4,532886.4,129366482.4,0,0,4,31249404,0,0,286.435,2532.475,0,0,0,0,1.52,16.82,96.771,0,0,0,3.167,0.034,0.028,8576.8
1422007290,114.2726,542.8,579801358.7,2846838122,12,118911696.2,1679503.48,2268250.65,4191505.02,2703775.13,230191.79,2257928.18,933680.04,1462140.53,1321873,0,0,152724.12,0,0,0,2248.72,5000025,2239731.27,2831151.19,1283547320,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,9746.1,352.949,428.862,20,0,3.301,0,1.6,6718.4,532892,129366048,0,0,5.2,31249404,0,0,330.411,2623.188,0,0,0,0,1.863,17.369,96.762,0,0,0,3.163,0.023,0.052,8643
1422007300,112.4061,552.2,496883055.8,2539072474,10.93,98103668.63,1703302.21,2304757.44,4259133.13,2746025.79,226374.72,2275380.87,946876.42,1484060.86,1337815.62,0,0,152511.99,0,0,0,1928.14,5172013.69,2330838.03,2923901.71,966313220.6,0,0,0,30,0,0,0,0,0,70,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,12963.8,352.949,428.862,20,0,2.069,0,2.4,6726.4,532890.8,129366224,0,0,6.8,31249404,0,0,384.506,2746.724,0,0,0,0,2.23,18.116,96.79,0,0,0,3.167,0.033,0.01,8742.2
1422007310,112.9938,545.9,528557552,2567298620,38.28,105187855,1990257.59,2375555.16,4758126.72,3056355.14,282602.51,2424122.93,983717.63,1519817.75,1353105.59,0,0,183638.52,0,0,0,2525.86,5890309.17,2781853.89,3137051.67,1004732864,0,0,0,70,0,0,0,0,0,0,0,30,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,4,0,2,0,8589.2,352.949,428.862,20,0,2.901,0,1,6734.4,532889.2,129366838.4,0,0,4.6,31249404,0,0,292.523,2540.443,0,0,0,0,1.63,16.873,96.787,0,0,0,3.163,0.04,0.01,8598.6
1422007320,114.1069,885.7,613011681.9,2764189394,73.75,123363714.9,2275532.58,2471408.43,5353051.49,3580721.43,401743,2676525.12,1015610.79,1542906.97,1363866.64,0,0,227198.23,0,0.18,0,3002.39,6865087.96,3410208.11,3337298.98,1226213426,0,0,0,0,0,0,0,0,0,0,0,100,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,3,0,1,0,10717.6,352.949,428.862,20,0,3.369,0,1,6742.4,532890.8,129366209.6,0,0,5.4,31249404,0,0,629.063,2907.849,0,0,0,0,2.837,18.287,96.726,0,0,0,3.182,0.082,0.01,8669
